rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/entropy_loss,train/n_updates,train/explained_variance,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/clip_fraction,train/value_loss,train/loss,train/clip_range,curriculum/stage,curriculum/preferred_eval_mode,curriculum/grid_size,train/ent_coef,curriculum/stage_timesteps,curriculum/max_steps,train/stage_learning_rate,curriculum/obs_quantity,eval/full_coverage_rate,eval/std_reward,eval/mean_reward,eval/mean_ep_length,eval/stage_timesteps,eval/stage,eval/deterministic,eval/std_ep_length,eval/promotion_max_mean_length,eval/coverage_promotion_passed,eval/promotion_min_mean_reward,eval/promotion_full_coverage_rate,eval/deterministic_quality_passed,eval/mode_gap,eval/stochastic_quality_passed,eval/stochastic_full_coverage_rate,eval/diagnostic_full_coverage_rate,eval/deterministic_promotion_floor,eval/quality_promotion_passed,eval/promotion_passed,eval/deterministic_full_coverage_rate
4.0660080909729,354.74,1111040,458,10,55,-0.6050073798088467,1232,0.871157169342041,0.0014470684999490484,7e-05,0.01358103,0.15889246323529413,0.11459136955604396,0.0657092034816742,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9276351928710938,359.57,1113600,453,11,62,-0.5759592045371126,1237,0.4043794870376587,-0.002383591561782651,7e-05,0.025844626,0.13205030487804878,1.1970956011607152,0.13604646921157837,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5903592109680176,368.59,1116160,465,12,65,-0.6286059653759003,1241,0.8543187379837036,0.0005645670493443807,7e-05,0.010511202,0.1490625,0.11401853218364219,-0.0052705928683280945,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.4615557193756104,370.93,1118720,468,13,71,-0.5903048070727802,1245,0.688848078250885,0.0012155487278445822,7e-05,0.034558028,0.15074282786885246,0.36778278956495103,0.012658209539949894,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.4784152507781982,369.93,1121280,465,14,77,-0.6550592616200447,1250,0.7457326054573059,-0.00135841840878129,7e-05,0.00805465,0.182734375,0.22374432544806042,0.013373756781220436,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.597731590270996,367.26,1123840,452,15,84,-0.5759166190028191,1255,0.3421776294708252,-0.003002057187259197,7e-05,0.008491608,0.13921875,1.3951742658019066,3.1956441402435303,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6981873512268066,359.95,1126400,438,16,93,-0.6006685587763786,1260,0.1874808669090271,-0.0032467816676944494,7e-05,0.007094686,0.13765625,1.9878014899417757,0.12764707207679749,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6788442134857178,360.28,1128960,436,17,99,-0.5747933375835419,1265,0.30584800243377686,-0.0020660557318478824,7e-05,0.0070247427,0.136171875,1.2317149679455905,2.803948163986206,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5307211875915527,363.9,1131520,442,18,104,-0.5779572354584206,1268,0.2046419382095337,0.0038236759875605745,7e-05,0.042295344,0.16291920731707318,1.6969973579412554,0.0811522901058197,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.419083595275879,365.67,1134080,442,19,109,-0.606014593243599,1273,0.34417033195495605,-0.0013539369963109494,7e-05,0.00922585,0.151875,1.0130918685346841,0.04187687113881111,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.4773013591766357,366.08,1136640,445,20,114,-0.5832409303067094,1276,0.5695723295211792,-0.0008116832192418938,7e-05,0.010836181,0.12023305084745763,0.4529111318574366,0.11499066650867462,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.6034866264462471,1281,0.35521793365478516,-0.0007834622543305158,7e-05,0.0070288433,0.145,1.0390281699411572,0.018790390342473984,0.15,,,,,,,,,0.49,3.1224453325862176,3.5843777929246428,378.71,563200,3,0,75.37443797468742,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.35,4.00335938889824,2.3570490511506796,361.89,563200,3,1,111.11947579070016,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,563200,3,,,157.3,0,6.75,0.49,0,0.14,0,0.49,0.49,0.0,0,0,0.35
3.409686326980591,369.76,1139200,2076,1,1,,,,,,,,,,,3,1,11,0.011,563200,440,7e-05,15,,,,,,,,,,,,,,,,,,,,,
3.276540517807007,373.66,1141760,685,2,7,-0.5997616559267044,1286,0.38405537605285645,-0.0019209287781268359,7e-05,0.0083139,0.16421875,0.8723821857199073,0.010847717523574829,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.3804264068603516,375.09,1144320,515,3,14,-0.5807490721344948,1291,0.3440697193145752,-0.004095338489860296,7e-05,0.00741003,0.144921875,1.0268731901608408,0.007195170968770981,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.690626621246338,368.74,1146880,533,4,19,-0.5481869045828209,1295,0.17628592252731323,-0.0013723207149104993,7e-05,0.037671804,0.17648565573770492,1.2791146679369152,0.02601638063788414,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.829606533050537,367.53,1149440,561,5,22,-0.5522304610127494,1298,0.10000395774841309,-9.787832165048236e-05,7e-05,0.025626518,0.15252976190476192,1.7750006878659839,0.20971013605594635,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.024703502655029,363.27,1152000,503,6,30,-0.5644921189546586,1303,0.06005048751831055,-0.0015258620865643024,7e-05,0.007423622,0.135625,1.4393128463812173,0.018539655953645706,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.1241865158081055,359.17,1154560,511,7,35,-0.6092613974555594,1307,0.07292282581329346,0.0034083318820253747,7e-05,0.05385459,0.17699795081967212,1.126246879579591,0.046361181885004044,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.2071685791015625,361.25,1157120,468,8,43,-0.5533469533920288,1312,0.018685758113861084,-0.0016318926122039557,7e-05,0.009390935,0.1378125,1.062228040592745,0.00240400992333889,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.213062763214111,361.03,1159680,444,9,51,-0.5645645824074745,1317,0.08179682493209839,-0.00015966925770044327,7e-05,0.00855421,0.140625,1.0358848388586193,2.44592547416687,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.131750106811523,364.65,1162240,429,10,59,-0.5610771563649177,1322,0.03267669677734375,-0.0007082614954560995,7e-05,0.0074179084,0.1346875,1.0838861328922211,0.0852065160870552,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.1034321784973145,366.17,1164800,418,11,67,-0.5980002880096436,1327,0.21383333206176758,-0.0012452490291143038,7e-05,0.021332687,0.15135542168674698,1.0392797378127474,0.16680844128131866,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.912899971008301,371.82,1167360,424,12,72,-0.5813303877741604,1330,0.13663679361343384,0.000835317234366627,7e-05,0.010676356,0.1347987288135593,0.9001995331718254,0.08573992550373077,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.107109546661377,366.33,1169920,441,13,75,-0.6092592850327492,1332,0.02652275562286377,0.0037434402329381555,7e-05,0.012817738,0.16455078125,0.19487901456886902,0.05967222899198532,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.235236644744873,362.79,1172480,426,14,84,-0.5697272586822509,1337,0.056030213832855225,-0.002972819712013006,7e-05,0.0061812177,0.114296875,1.2271814441122115,0.03420018404722214,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.231839656829834,361.14,1175040,427,15,89,-0.6003952683861723,1342,0.08113545179367065,2.122628166503513e-06,7e-05,0.012563396,0.15455863402061856,1.0357334153323443,0.06825022399425507,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.424912452697754,356.98,1177600,421,16,97,-0.5816603150963783,1347,0.1348704695701599,-0.0017163185589015484,7e-05,0.0073624677,0.1471875,0.6898373397625983,-0.006433427333831787,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.4516191482543945,353.08,1180160,415,17,104,-0.5900852137804031,1352,0.0787498950958252,-0.0013157844822853804,7e-05,0.008541532,0.160234375,1.3289127308502793,0.013366551138460636,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.33829402923584,355.28,1182720,413,18,111,-0.5641381955146789,1357,0.0604093074798584,-0.0029849604796618225,7e-05,0.008561853,0.135859375,1.0505882325582205,0.14539740979671478,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.272062301635742,357.5,1185280,420,19,115,-0.5716605863787911,1360,0.09576481580734253,0.001916403120214289,7e-05,0.014715787,0.1397372159090909,0.7531467537734319,0.057791925966739655,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.265998363494873,357.32,1187840,417,20,122,-0.588080832362175,1365,0.11306905746459961,-0.0011783245578408242,7e-05,0.009992046,0.158515625,0.7322367158904671,-0.00035972148180007935,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.5283510175347328,1370,0.0682632327079773,-0.0013581794872879983,7e-05,0.0064756526,0.1228125,0.9848634287901222,0.011325102299451828,0.15,,,,,,,,,0.66,3.144519641859089,4.715905455537141,342.67,614400,3,0,87.16582529867999,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.34,3.862507231667179,2.4179839333565907,361.84,614400,3,1,113.6189878497428,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,614400,3,,,157.3,0,6.75,0.66,0,0.32,0,0.66,0.66,0.0,0,0,0.34
4.393897533416748,352.24,1190400,2047,1,1,,,,,,,,,,,3,1,11,0.011,614400,440,7e-05,15,,,,,,,,,,,,,,,,,,,,,
4.614809036254883,343.76,1192960,511,2,10,-0.5345932757854461,1375,0.14374881982803345,-0.002296274397522211,7e-05,0.0074123805,0.11,1.3878048143908381,0.11014881730079651,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.488656997680664,347.38,1195520,474,3,16,-0.5116979703307152,1380,0.18679678440093994,-0.001371734794229269,7e-05,0.0059905257,0.09765625,1.1673905861377716,0.10829005390405655,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.654094696044922,343.96,1198080,424,4,24,-0.5312189897894859,1385,0.1563844084739685,-0.0011629123985767364,7e-05,0.005894889,0.109296875,1.1926127868518233,0.08178648352622986,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.781466484069824,340.07,1200640,399,5,32,-0.5174257385730744,1390,0.1989802122116089,-0.002024254575371742,7e-05,0.00805703,0.125390625,1.1323048060201109,-0.010676983743906021,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.670003414154053,341.05,1203200,435,6,35,-0.5316991767822168,1392,0.16863906383514404,0.0038730327087717177,7e-05,0.011968103,0.16466346153846154,1.0107674405026512,0.05495341122150421,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.597464084625244,343.36,1205760,456,7,39,-0.5278486505150795,1394,0.4398525357246399,0.00336856700014323,7e-05,0.011643839,0.1390625,0.5821764533757232,-0.018332570791244507,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.466245651245117,345.27,1208320,438,8,46,-0.5374620425701141,1399,0.1545906662940979,-0.00030691294930875303,7e-05,0.0107352,0.133203125,1.2855084977671505,2.050877571105957,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.435154914855957,347.54,1210880,443,9,51,-0.5560576032709192,1404,0.4619792103767395,-0.0007003262110146475,7e-05,0.033296157,0.13097993827160495,0.3694742278161424,0.0553954541683197,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.188748359680176,352.53,1213440,433,10,59,-0.5574090942740441,1409,0.20209121704101562,-0.003509147875010967,7e-05,0.007396878,0.148828125,0.8777984089776873,0.0009923726320266724,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.055139064788818,356.99,1216000,425,11,66,-0.5645458510518074,1414,0.4184681177139282,-0.004599328339099884,7e-05,0.00748766,0.116640625,0.6049277539993636,0.07778098434209824,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.069741725921631,360.2,1218560,446,12,68,-0.5775499696081335,1416,0.35140496492385864,0.0035790556646657715,7e-05,0.01102219,0.12878787878787878,0.672863240381985,0.050343792885541916,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.124724864959717,359.1,1221120,430,13,77,-0.569588797390461,1421,0.14088869094848633,-0.0014107059221714735,7e-05,0.010880995,0.15359375,1.2615838430449366,0.14033962786197662,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.171737194061279,357.98,1223680,423,14,84,-0.5747441619634628,1426,0.1655096411705017,-0.002436681925319135,7e-05,0.0072267614,0.142734375,1.2787172711268067,0.05894281715154648,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0910749435424805,361.66,1226240,426,15,90,-0.5794504523277283,1429,0.12700766324996948,0.0008446475335707267,7e-05,0.010254581,0.13919270833333333,1.439736174015949,0.06008666008710861,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.007155418395996,366.47,1228800,418,16,97,-0.5634899386763572,1434,0.02459007501602173,-0.002970439996570349,7e-05,0.008116649,0.13,1.302788420058787,0.005941040348261595,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9377810955047607,367.93,1231360,413,17,105,-0.49346368193626405,1439,0.1484554409980774,-0.002041620248928666,7e-05,0.0076471632,0.11953125,1.1586720800958574,0.042603444308042526,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.122194766998291,363.22,1233920,426,18,108,-0.48792987025302387,1441,-0.009117722511291504,0.004764107136946657,7e-05,0.018482061,0.12330163043478261,1.4185130288419516,0.05623619258403778,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.113847255706787,363.11,1236480,417,19,116,-0.49780682116746905,1446,-0.029225826263427734,-0.0038486557174474,7e-05,0.0055708275,0.10125,1.5854737244546413,2.1013474464416504,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.436861515045166,355.59,1239040,417,20,122,-0.505667670071125,1451,0.07131212949752808,-0.0021755660325288775,7e-05,0.010141717,0.1190625,0.7932487147860229,0.016281263902783394,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.49397822976112366,1456,0.020917057991027832,-0.0005617132689803839,7e-05,0.004579605,0.11109375,1.2922384234145283,0.4810860753059387,0.15,,,,,,,,,0.78,2.708613282832749,5.582756654918194,305.08,665600,3,0,90.88758771141414,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.3,4.172765642829967,1.8316513178125025,366.91,665600,3,1,112.69934294395865,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,665600,3,,,157.3,0,6.75,0.78,0,0.48000000000000004,0,0.78,0.78,0.0,0,0,0.3
4.646477222442627,349.19,1241600,2245,1,1,,,,,,,,,,,3,1,11,0.011,665600,440,7e-05,15,,,,,,,,,,,,,,,,,,,,,
4.795284271240234,345.61,1244160,527,2,9,-0.4957770493626594,1461,0.24323850870132446,-0.0036060515232384203,7e-05,0.006388376,0.110390625,1.2644710113480686,0.20186644792556763,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.9232025146484375,338.28,1246720,460,3,16,-0.4799805438518524,1466,0.3421747088432312,-0.0028070196602493526,7e-05,0.0076957755,0.1203125,0.8581544232508168,-0.009536908008158207,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.878979206085205,334.07,1249280,503,4,20,-0.4980005919933319,1468,0.11443924903869629,0.002346213065808819,7e-05,0.014802412,0.14138104838709678,0.8780475285865607,0.09939207881689072,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.122036933898926,322.96,1251840,441,5,28,-0.47313098818063737,1473,0.07802945375442505,-0.0023942849971354007,7e-05,0.006874186,0.122109375,0.7989654828980565,0.054559845477342606,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.000507831573486,324.76,1254400,469,6,32,-0.4797381090151297,1475,0.0950133204460144,0.0033753432484494674,7e-05,0.0114422375,0.13682432432432431,1.0781485170528695,0.0755714401602745,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.883498668670654,323.86,1256960,439,7,40,-0.49888342291116716,1480,0.11617934703826904,-0.0011256108433008193,7e-05,0.010615646,0.12671875,0.44634516689926385,2.036623954772949,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.827418327331543,325.19,1259520,431,8,47,-0.49282616816583225,1484,0.12393313646316528,0.002079820153532458,7e-05,0.0430656,0.12333504098360656,1.0645054003803944,0.0700206309556961,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.812726020812988,322.47,1262080,413,9,55,-0.5235744950175285,1489,0.17484700679779053,-0.001337163746356964,7e-05,0.008004871,0.122421875,0.9122156867384911,0.1315118372440338,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.928673267364502,318.59,1264640,397,10,64,-0.45775793316543745,1494,0.08025050163269043,-0.0036278122495259006,7e-05,0.010454802,0.1183635752688172,1.2040529711151957,0.45206472277641296,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.751592636108398,322.15,1267200,390,11,72,-0.4046392932534218,1499,0.06489700078964233,-0.001229278575628996,7e-05,0.0076106205,0.09921875,1.3195165024697781,-0.010504607111215591,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.8616180419921875,315.39,1269760,389,12,78,-0.4025416551157832,1504,-0.03596198558807373,-0.0009113356451659153,7e-05,0.0100776255,0.0986328125,0.5765393514351066,1.5499825477600098,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.801764965057373,313.98,1272320,377,13,88,-0.39798439532518387,1509,0.08124923706054688,2.710193395614624e-05,7e-05,0.004741572,0.1015625,1.1567319425195455,0.18294388055801392,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.817954063415527,311.78,1274880,366,14,97,-0.3970564019680023,1514,0.1889173984527588,-0.0028746893629431726,7e-05,0.006541883,0.089765625,1.192176642715931,0.11763767898082733,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.95620059967041,308.17,1277440,376,15,101,-0.3928100646928299,1517,0.3021756410598755,0.0012755704783769541,7e-05,0.01791679,0.10356104651162791,0.6044961694021558,0.04346780478954315,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.246137619018555,299.92,1280000,389,16,105,-0.4264117407798767,1519,0.35383254289627075,0.0009969574585556983,7e-05,0.026312763,0.0546875,0.6786832275986672,0.10402985662221909,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.378111362457275,297.49,1282560,379,17,114,-0.4031180402636528,1524,0.31962841749191284,0.0006398536544293165,7e-05,0.0063008196,0.0975,1.0602976420521737,0.6428576707839966,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.477177619934082,292.65,1285120,372,18,123,-0.41626404494047164,1529,0.4900900721549988,-0.002264872621744871,7e-05,0.008593021,0.100234375,0.6703345884755254,0.19154348969459534,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.553369522094727,289.62,1287680,372,19,130,-0.4028180902928449,1534,0.4884151220321655,-0.0005236540638496366,7e-05,0.007311836,0.11069171348314606,0.7079146917323383,0.19224631786346436,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.705970287322998,288.64,1290240,379,20,134,-0.37475591112266887,1537,0.3264942765235901,0.0005705532702532681,7e-05,0.0065464233,0.07883522727272728,0.5524494663558223,0.10562018305063248,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.40665602892637254,1542,0.2701113224029541,0.00013340873643755914,7e-05,0.009553211,0.099609375,0.553299804199487,0.020332733169198036,0.15,,,,,,,,,0.73,3.25862735861227,5.229308362659067,303.77,716800,3,0,102.35388170460367,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.38,4.473682398778032,2.440856572110206,345.18,716800,3,1,122.37118778536065,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,716800,3,,,157.3,0,6.75,0.73,0,0.35,0,0.73,0.73,0.0,0,0,0.38
5.6613969802856445,287.59,1292800,2227,1,1,,,,,,,,,,,3,1,11,0.011,716800,440,7e-05,15,,,,,,,,,,,,,,,,,,,,,
5.734252452850342,283.1,1295360,531,2,9,-0.41704253643751144,1547,0.30468636751174927,-0.0024120776448398828,7e-05,0.0053940634,0.09828125,0.7609707043319941,0.5625049471855164,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.703887462615967,282.38,1297920,557,3,13,-0.4200617962953996,1550,0.6127329468727112,0.0013719387732598247,7e-05,0.010745975,0.09151785714285714,0.5897814886910575,0.2878091335296631,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.560049533843994,288.77,1300480,440,4,23,-0.41891940265893934,1555,0.41819679737091064,-0.0011254829075187445,7e-05,0.005413031,0.091875,0.8074449309706688,0.03975069522857666,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.647683620452881,284.65,1303040,403,5,31,-0.42011843125025433,1560,0.43831866979599,0.0013484400697052479,7e-05,0.016076282,0.10714285714285714,1.0396189917588519,0.18009154498577118,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.897408962249756,281.15,1305600,413,6,37,-0.4144772295004282,1564,0.3537070155143738,0.0011501282166976195,7e-05,0.010838643,0.12209535256410256,0.6189215660859377,0.110083669424057,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.837711811065674,282.4,1308160,402,7,44,-0.4168655821367314,1568,0.012140035629272461,0.0017099642488909396,7e-05,0.009219518,0.12222450657894737,1.0648832535371184,0.2415265589952469,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.932736396789551,278.85,1310720,398,8,51,-0.4216056034351007,1572,0.41002321243286133,-8.35361126332711e-05,7e-05,0.007580965,0.13090945512820512,0.6266641497898561,0.09068584442138672,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.791106700897217,283.86,1313280,375,9,61,-0.40750482589006426,1577,0.2606191635131836,-0.002687040977180004,7e-05,0.005265237,0.09453125,0.7359412830322981,0.4883769154548645,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.644122123718262,289.01,1315840,379,10,67,-0.3770464630424976,1582,0.17968660593032837,-0.0015021991077810526,7e-05,0.007249569,0.09984375,0.40789750043302775,0.027059314772486687,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.8088698387146,280.88,1318400,362,11,77,-0.38123099446296693,1587,0.2340272068977356,-0.0008357529621571303,7e-05,0.0056499867,0.094921875,0.6795021162554622,0.029377318918704987,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.8007941246032715,283.06,1320960,361,12,84,-0.36591487646102905,1592,0.224151611328125,-0.0009615011140704155,7e-05,0.0052335025,0.081796875,0.8126369538903236,0.04090247303247452,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.966917514801025,281.2,1323520,377,13,88,-0.37991899417506325,1594,0.24277812242507935,0.0032696851736141574,7e-05,0.009163853,0.09526909722222222,0.7349147204206221,0.24306820333003998,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.977963924407959,282.26,1326080,393,14,91,-0.3564467971975153,1596,0.23341888189315796,0.001748500137843869,7e-05,0.02690611,0.09694602272727272,1.0091847078874707,0.3871299922466278,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.775106906890869,286.49,1328640,406,15,94,-0.399123857036615,1598,0.4082385301589966,-0.0002379499566860688,7e-05,0.009885868,0.09014423076923077,0.7787096729645362,0.24723771214485168,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.641583442687988,290.84,1331200,419,16,97,-0.4245127197355032,1600,0.6689047813415527,0.0018207976827397943,7e-05,0.011315648,0.09326171875,0.5550144867156632,0.5143502950668335,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5138959884643555,294.36,1333760,418,17,103,-0.3726373634794179,1604,0.34309983253479004,0.001814808669116567,7e-05,0.017898144,0.11339613970588236,0.7254583034390474,0.17026126384735107,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.405008316040039,295.18,1336320,412,18,111,-0.35055599480867383,1609,0.5112119913101196,0.0006585615780204534,7e-05,0.008589994,0.112734375,0.4696875028312206,0.06656074523925781,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.4930830001831055,294.96,1338880,397,19,122,-0.3754582726955414,1614,0.3264290690422058,-0.0005762024782598018,7e-05,0.00757599,0.102578125,1.0273498923517763,1.0022825002670288,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.497961044311523,294.89,1341440,391,20,130,-0.38756643772125243,1619,0.43296992778778076,0.001922449916601181,7e-05,0.0057503865,0.118828125,0.8185062951222062,0.004025992006063461,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.38739870995283127,1624,0.19006091356277466,0.0003899031132459641,7e-05,0.010578601,0.11734375,0.9646260635787621,0.5234807133674622,0.15,,,,,,,,,0.74,3.075792188489293,5.391437544114888,297.04,768000,3,0,105.61163951004643,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.36,4.445004248690545,2.3216505845822395,348.1,768000,3,1,123.67744337590425,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,768000,3,,,157.3,0,6.75,0.74,0,0.38,0,0.74,0.74,0.0,0,0,0.36
5.692807197570801,291.11,1344000,2077,1,1,,,,,,,,,,,3,1,11,0.011,768000,440,7e-05,15,,,,,,,,,,,,,,,,,,,,,
5.676846504211426,292.83,1346560,596,2,8,-0.36373233184218406,1629,0.4555997848510742,-0.00033528754487633706,7e-05,0.0063212737,0.08734375,0.9587216912209988,0.17450948059558868,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.527399063110352,296.55,1349120,503,3,15,-0.4003307640552521,1634,0.575737714767456,0.0002989723160862923,7e-05,0.007357604,0.1134375,0.8025385608896614,0.0612771101295948,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
