time/time_elapsed,time/iterations,curriculum/grid_size,curriculum/stage,rollout/ep_rew_mean,time/total_timesteps,curriculum/obs_quantity,curriculum/stage_timesteps,train/ent_coef,rollout/ep_len_mean,time/fps,curriculum/max_steps,train/n_updates,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/loss,train/explained_variance,train/approx_kl,train/clip_range,train/entropy_loss,train/clip_fraction,eval/stage,eval/full_coverage_rate,eval/mean_reward,eval/mean_ep_length,eval/deterministic,eval/std_ep_length,eval/std_reward,eval/stage_timesteps
7,2,,,7.262637138366699,1853440,,,,100.23,1350,,1805,0.0001,0.296576377004385,-0.004381135273724794,0.11652004718780518,0.7227165102958679,0.006837216,0.2,-0.1919644770026207,0.040625,,,,,,,,
11,3,,,7.302706718444824,1858560,,,,98.26,1331,,1810,0.0001,0.29055862575769426,-0.00369706763420254,0.11713673919439316,0.7930982112884521,0.0038905044,0.2,-0.21615155011415482,0.0343359375,,,,,,,,
15,4,,,7.551876068115234,1863680,,,,88.26,1291,,1815,0.0001,0.2822312170267105,-0.003676180290058255,0.10925640165805817,0.7743322253227234,0.0070711663,0.2,-0.18498893663287164,0.043046875,,,,,,,,
19,5,,,7.629970550537109,1868800,,,,85.1,1286,,1820,0.0001,0.19658244103193284,-0.002762288176454604,0.08287859708070755,0.6880813837051392,0.0055126967,0.2,-0.11927365191280842,0.03421875,,,,,,,,
23,6,,,7.553008556365967,1873920,,,,86.43,1289,,1825,0.0001,0.1955339840054512,-0.00293305407743901,0.09026694297790527,0.743571400642395,0.004494376,0.2,-0.12838806748390197,0.0359765625,,,,,,,,
28,7,,,7.642446994781494,1879040,,,,84.9,1279,,1830,0.0001,0.19474847570061685,-0.001650874144397676,0.1051906868815422,0.7566974759101868,0.007384144,0.2,-0.1321799398958683,0.0287890625,,,,,,,,
32,8,,,7.693636894226074,1884160,,,,80.55,1265,,1835,0.0001,0.15291836529970168,-0.0018969141505658627,0.062107741832733154,0.5309611558914185,0.006204565,0.2,-0.10181552954018117,0.029921875,,,,,,,,
36,9,,,7.606645107269287,1889280,,,,87.3,1263,,1840,0.0001,0.1457425629347563,-0.002263257717713714,0.07660900801420212,0.7593885660171509,0.0047819815,0.2,-0.12498967722058296,0.035546875,,,,,,,,
40,10,,,7.508505344390869,1894400,,,,90.86,1262,,1845,0.0001,0.21400486081838607,-0.005513808773830533,0.09385693073272705,0.7066408395767212,0.0062240222,0.2,-0.1499064287543297,0.0356640625,,,,,,,,
,,,,,,,,,,,,1850,0.0001,0.1844386625289917,-0.0027281943336129187,0.09691377729177475,0.7724652290344238,0.006269806,0.2,-0.1538834860920906,0.040546875,2,0.72,5.037398911118507,149.47,1,110.22698898182784,4.327590466311906,1024000
3,1,8,2,7.5597968101501465,1899520,8,1024000,0.001,91.86,1316,320,,,,,,,,,,,,,,,,,,
8,2,,,7.628253936767578,1904640,,,,90.44,1170,,1855,0.0001,0.2339762592315674,-0.002605062467046082,0.0867650955915451,0.6302216053009033,0.0048286635,0.2,-0.14297279343008995,0.0370703125,,,,,,,,
13,3,,,7.608023643493652,1909760,,,,87.66,1133,,1860,0.0001,0.206611098498106,-0.0022861854126676917,0.10031549632549286,0.5900746583938599,0.004842353,0.2,-0.12680444210767747,0.03875,,,,,,,,
17,4,,,7.550076961517334,1914880,,,,87.61,1143,,1865,0.0001,0.14923555076122283,-0.003421002724207938,0.05748733505606651,0.5956081748008728,0.006571564,0.2,-0.13015530504286288,0.048359375,,,,,,,,
22,5,,,7.463729381561279,1920000,,,,94.57,1151,,1870,0.0001,0.17157375626266003,-0.004418248934671283,0.07470370084047318,0.7161290645599365,0.0066183163,0.2,-0.1796978886425495,0.0451171875,,,,,,,,
26,6,,,7.447953701019287,1925120,,,,94.59,1173,,1875,0.0001,0.20274894967675208,-0.0018773614009842277,0.07168273627758026,0.6767804622650146,0.008245194,0.2,-0.1659900490194559,0.0438671875,,,,,,,,
30,7,,,7.488259792327881,1930240,,,,91.65,1187,,1880,0.0001,0.23026109993457794,-0.0030217033997178076,0.11521469801664352,0.674026608467102,0.0037017365,0.2,-0.17750579722225665,0.0298828125,,,,,,,,
34,8,,,7.474910736083984,1935360,,,,93.33,1197,,1885,0.0001,0.2094421072304249,-0.0049966260977089404,0.10204938054084778,0.7332006692886353,0.0048851282,0.2,-0.19073091432452202,0.0381640625,,,,,,,,
38,9,,,7.472112655639648,1940480,,,,91.93,1205,,1890,0.0001,0.26643070846796035,-0.0021837869193404914,0.10549016296863556,0.7001467943191528,0.004842589,0.2,-0.18867189764976502,0.031171875,,,,,,,,
42,10,,,7.666952610015869,1945600,,,,80.46,1213,,1895,0.0001,0.1860760971903801,-0.0008521864144131541,0.07747967541217804,0.7777824401855469,0.0025963844,0.2,-0.13902156330645085,0.03125,,,,,,,,
,,,,,,,,,,,,1900,0.0001,0.1768936885893345,-0.001968015520833433,0.07736890017986298,0.7474384307861328,0.003934513,0.2,-0.13243745878338814,0.0266796875,2,0.85,6.371407535672188,116.22,1,90.54055224041876,3.277177639257778,1075200
3,1,8,2,7.6384711265563965,1950720,8,1075200,0.001,84.83,1440,320,,,,,,,,,,,,,,,,,,
7,2,,,7.617462158203125,1955840,,,,86.67,1283,,1905,0.0001,0.2521970255672932,-0.0019628704246133564,0.10009153187274933,0.6518449783325195,0.006506505,0.2,-0.1801942752301693,0.0362890625,,,,,,,,
11,3,,,7.490460395812988,1960960,,,,88.49,1280,,1910,0.0001,0.19483640886843204,-0.003247677646577358,0.0793829932808876,0.7216618061065674,0.003148491,0.2,-0.1847568218410015,0.033359375,,,,,,,,
16,4,,,7.359261989593506,1966080,,,,94.52,1255,,1915,0.0001,0.16879648357629776,-0.005010110335424542,0.05521729961037636,0.8439608812332153,0.004891427,0.2,-0.20069244459271432,0.04171875,,,,,,,,
20,5,,,7.422816276550293,1971200,,,,94.04,1257,,1920,0.0001,0.24813566014170646,-0.0038183624390512707,0.1050824224948883,0.7957568168640137,0.004385096,0.2,-0.19638104289770125,0.043203125,,,,,,,,
24,6,,,7.328858852386475,1976320,,,,96.47,1262,,1925,0.0001,0.23433261141180992,-0.001244963421486318,0.11798742413520813,0.8182997107505798,0.0035975785,0.2,-0.1995779775083065,0.034609375,,,,,,,,
28,7,,,7.414335250854492,1981440,,,,93.77,1265,,1930,0.0001,0.2857456570863724,-0.004398107025772333,0.10524806380271912,0.817367672920227,0.009465756,0.2,-0.21573324590921403,0.043046875,,,,,,,,
32,8,,,7.440331935882568,1986560,,,,91.22,1266,,1935,0.0001,0.3022231698036194,-0.0036886739265173676,0.13171836733818054,0.7769494652748108,0.004056136,0.2,-0.18898984774947167,0.04203125,,,,,,,,
36,9,,,7.6204400062561035,1991680,,,,86.15,1267,,1940,0.0001,0.22857773944735527,-0.004651401457376778,0.09585151076316833,0.8423007726669312,0.0041154944,0.2,-0.18871113747358323,0.0332421875,,,,,,,,
40,10,,,7.596323013305664,1996800,,,,88.58,1250,,1945,0.0001,0.20916595950722694,-0.0025761356204748154,0.07275412976741791,0.590948224067688,0.0061184103,0.2,-0.13588809676468372,0.0367578125,,,,,,,,
,,,,,,,,,,,,1950,0.0001,0.26740308552980424,-0.003248287462629378,0.13315433263778687,0.7554446458816528,0.004914053,0.2,-0.17922726929187774,0.039140625,2,0.86,6.371458881497383,114.36,1,89.01275414231377,3.393586794712724,1126400
3,1,8,2,7.536897659301758,2001920,8,1126400,0.001,92.73,1489,320,,,,,,,,,,,,,,,,,,
7,2,,,7.673022270202637,2007040,,,,87.61,1336,,1955,0.0001,0.252398973852396,-0.0036813995614647867,0.13296575844287872,0.6547945737838745,0.004643753,0.2,-0.16603323504328726,0.0376171875,,,,,,,,
11,3,,,7.528770923614502,2012160,,,,88.15,1301,,1960,0.0001,0.20004688262939452,-0.003222616724669933,0.09620551764965057,0.552685558795929,0.007278738,0.2,-0.13901001311838626,0.0392578125,,,,,,,,
15,4,,,7.475368499755859,2017280,,,,87.27,1291,,1965,0.0001,0.1934741984307766,-0.002714264043606818,0.08117468655109406,0.6882243156433105,0.0045092413,0.2,-0.17893867075443268,0.03984375,,,,,,,,
19,5,,,7.317746639251709,2022400,,,,91.42,1283,,1970,0.0001,0.1837711887061596,-0.007267756746150553,0.06482058018445969,0.7645665407180786,0.007372816,0.2,-0.20700463950634002,0.0544921875,,,,,,,,
24,6,,,7.329527378082275,2027520,,,,92.5,1277,,1975,0.0001,0.19293100483715533,-0.003486688614357263,0.08475422114133835,0.7874739170074463,0.0053597274,0.2,-0.2175600276887417,0.04234375,,,,,,,,
28,7,,,7.5168776512146,2032640,,,,85.75,1276,,1980,0.0001,0.1950514742732048,-0.00589559675194323,0.05421602725982666,0.8063020706176758,0.005715626,0.2,-0.18299658864736557,0.045703125,,,,,,,,
32,8,,,7.4806671142578125,2037760,,,,86.38,1277,,1985,0.0001,0.1908199468255043,-0.0029168463591486217,0.08231458812952042,0.7653549313545227,0.0055671176,0.2,-0.13227355375885963,0.0345703125,,,,,,,,
36,9,,,7.100133895874023,2042880,,,,99.17,1278,,1990,0.0001,0.2630643130838871,-0.0023559725005179643,0.0990358516573906,0.8334670662879944,0.0036138825,0.2,-0.18541877150535582,0.036328125,,,,,,,,
40,10,,,7.195776462554932,2048000,,,,98.53,1277,,1995,0.0001,0.3554838886857033,-0.0029178833588957786,0.14940494298934937,0.8124022483825684,0.005437727,0.2,-0.25742378741502764,0.0470703125,,,,,,,,
,,,,,,,,,,,,2000,0.0001,0.32570634588599207,-0.003289079312235117,0.13264159858226776,0.678914487361908,0.00475463,0.2,-0.1473203308135271,0.0314453125,2,0.8,5.777311047315598,130.8,1,101.38944718263336,3.9258536355887657,1177600
3,1,8,2,7.682011127471924,2053120,8,1177600,0.001,85.67,1490,320,,,,,,,,,,,,,,,,,,
7,2,,,7.385254383087158,2058240,,,,94.01,1352,,2005,0.0001,0.315900958776474,-0.001946135377511382,0.14858278632164001,0.7509199380874634,0.0053710067,0.2,-0.18201402604579925,0.04125,,,,,,,,
11,3,,,7.510278224945068,2063360,,,,88.66,1322,,2010,0.0001,0.2545338976383209,-0.003997110733762383,0.1147129237651825,0.7801558375358582,0.0047616884,0.2,-0.18053875029087066,0.0417578125,,,,,,,,
15,4,,,7.635946750640869,2068480,,,,85.01,1317,,2015,0.0001,0.23824411541223525,-0.0017815865948796273,0.1369195580482483,0.6195145845413208,0.009401786,0.2,-0.1315251711010933,0.0393359375,,,,,,,,
19,5,,,7.628723621368408,2073600,,,,86.53,1306,,2020,0.0001,0.21543471425771712,-0.002322086002677679,0.11849603801965714,0.6949235200881958,0.005499446,0.2,-0.16313525348901747,0.0435546875,,,,,,,,
23,6,,,7.221301078796387,2078720,,,,100.91,1300,,2025,0.0001,0.22172123342752456,-0.0036715000751428306,0.09842458367347717,0.8016821146011353,0.007334938,0.2,-0.1936226287484169,0.049375,,,,,,,,
27,7,,,7.403425216674805,2083840,,,,94.14,1300,,2030,0.0001,0.26691355228424074,-0.003077986519783735,0.14952927827835083,0.7800803184509277,0.006991013,0.2,-0.19582687452435493,0.04859375,,,,,,,,
31,8,,,7.349160194396973,2088960,,,,93.44,1299,,2035,0.0001,0.23813385933637618,-0.0015995635511353611,0.10938602685928345,0.7253897190093994,0.0065346947,0.2,-0.12636652424931527,0.031484375,,,,,,,,
35,9,,,7.017080307006836,2094080,,,,102.69,1297,,2040,0.0001,0.2606119729578495,-0.003382250415161252,0.10266518592834473,0.852426290512085,0.005303605,0.2,-0.2493739226460457,0.0401171875,,,,,,,,
39,10,,,7.0546064376831055,2099200,,,,100.0,1293,,2045,0.0001,0.2507138383388519,-0.001692174207419157,0.09059270471334457,0.8709084987640381,0.007089785,0.2,-0.23013736203312873,0.0366015625,,,,,,,,
,,,,,,,,,,,,2050,0.0001,0.2774354231357574,-0.002207662593573332,0.09900792688131332,0.8858848214149475,0.004937583,0.2,-0.20740428134799005,0.0469921875,2,0.83,6.201187407374382,117.09,1,93.641133589892,3.559793263698809,1228800
3,1,8,2,7.386404991149902,2104320,8,1228800,0.001,91.96,1446,320,,,,,,,,,,,,,,,,,,
6,2,,,7.609466552734375,2109440,,,,87.62,1468,,2052,0.0001,0.36796339178407517,0.00043643834824497635,0.12552884221076965,0.6020479202270508,0.009164401,0.2,-0.1398538995433498,0.02681587837837838,,,,,,,,
11,3,,,7.540289878845215,2114560,,,,89.0,1375,,2057,0.0001,0.28829007133841517,-0.001216227659024298,0.1474551260471344,0.6758564710617065,0.0050961534,0.2,-0.16842762812972067,0.0372265625,,,,,,,,
15,4,,,7.411038398742676,2119680,,,,94.23,1349,,2062,0.0001,0.24460971117019653,-0.0022036736784502866,0.14666599035263062,0.7973796129226685,0.006144898,0.2,-0.17760660156607627,0.0490234375,,,,,,,,
19,5,,,7.364375114440918,2124800,,,,93.28,1327,,2067,0.0001,0.2527336771786213,-0.004396485583856702,0.1340959072113037,0.8642914891242981,0.0061158338,0.2,-0.23568662598729134,0.0430859375,,,,,,,,
23,6,,,7.544002056121826,2129920,,,,87.94,1295,,2072,0.0001,0.219485415071249,-0.0029269313951954244,0.10625343769788742,0.8066439032554626,0.0054178713,0.2,-0.14985655784606933,0.0361328125,,,,,,,,
28,7,,,7.4508771896362305,2135040,,,,95.51,1277,,2077,0.0001,0.29731994584202764,-0.002643142370507121,0.13157570362091064,0.8136599659919739,0.00779574,0.2,-0.17148224055767058,0.0278515625,,,,,,,,
32,8,,,7.4819536209106445,2140160,,,,92.83,1274,,2082,0.0001,0.3473030959069729,-0.005051987641490996,0.13682089745998383,0.7944194078445435,0.0066011576,0.2,-0.20839431628584862,0.045625,,,,,,,,
37,9,,,7.418901443481445,2145280,,,,93.52,1219,,2087,0.0001,0.27864782318472864,-0.0017026788019575178,0.10276751220226288,0.7745697498321533,0.006078802,0.2,-0.15134156189858913,0.0365234375,,,,,,,,
42,10,,,7.475536346435547,2150400,,,,93.97,1209,,2092,0.0001,0.34752692714333533,-0.002288898304104805,0.20320820808410645,0.8075857162475586,0.0073139826,0.2,-0.208761305809021,0.0480078125,,,,,,,,
,,,,,,,,,,,,2097,0.0001,0.3229474076628685,-0.0037636998062953353,0.1346486508846283,0.6445292234420776,0.0058643566,0.2,-0.18235471859574318,0.0368359375,2,0.73,5.2230677783489226,145.34,1,109.20130219003799,4.17954333752448,1280000
4,1,8,2,7.609438896179199,2155520,8,1280000,0.001,92.02,1134,320,,,,,,,,,,,,,,,,,,
9,2,,,7.3207502365112305,2160640,,,,100.05,1040,,2102,0.0001,0.28311449304223063,-0.0022407297138124704,0.1416066288948059,0.5896804332733154,0.007639288,0.2,-0.16362062066793442,0.0394921875,,,,,,,,
15,3,,,7.270068168640137,2165760,,,,98.62,1012,,2107,0.0001,0.2783847948908806,-0.004758298704400659,0.10899342596530914,0.7548738121986389,0.0061917244,0.2,-0.22631822392344475,0.0464453125,,,,,,,,
20,4,,,7.639402866363525,2170880,,,,88.34,1004,,2112,0.0001,0.27883732199668887,-0.0038682943489402534,0.08700799942016602,0.700873851776123,0.006635086,0.2,-0.16751555383205413,0.0405859375,,,,,,,,
27,5,,,7.665409088134766,2176000,,,,86.83,936,,2117,0.0001,0.2930665349960327,-0.002863477058708668,0.13653971254825592,0.7211395502090454,0.004125414,0.2,-0.16306867375969886,0.035625,,,,,,,,
32,6,,,7.558190822601318,2181120,,,,91.64,939,,2122,0.0001,0.2723757183551788,-0.0026675598183646797,0.13060037791728973,0.5655813217163086,0.0063354657,0.2,-0.13910205021500588,0.0341796875,,,,,,,,
38,7,,,7.549577236175537,2186240,,,,91.82,929,,2127,0.0001,0.2491600704193115,-0.0034330418426543473,0.10966654866933823,0.6461615562438965,0.0056617465,0.2,-0.17134818837046623,0.0529296875,,,,,,,,
44,8,,,7.6101579666137695,2191360,,,,87.42,921,,2132,0.0001,0.1952696968615055,-0.0016350252740085125,0.08493717014789581,0.6467653512954712,0.003963962,0.2,-0.142452485114336,0.0295703125,,,,,,,,
50,9,,,7.388981819152832,2196480,,,,90.56,921,,2137,0.0001,0.17753158628940582,-0.004137503211386502,0.06292180716991425,0.6606525182723999,0.0050252574,0.2,-0.15726939782500268,0.0412890625,,,,,,,,
56,10,,,7.211734771728516,2201600,,,,96.47,913,,2142,0.0001,0.17664045684039592,-0.005139814771246165,0.06454483419656754,0.7219064235687256,0.005252556,0.2,-0.1769917492568493,0.049453125,,,,,,,,
,,,,,,,,,,,,2147,0.0001,0.22622581511735917,-0.003949370533227921,0.10230111330747604,0.7575536370277405,0.005796554,0.2,-0.21263932287693024,0.0505078125,2,0.83,6.1751091331243515,121.11,1,92.30415971125028,3.5566183235393525,1331200
4,1,8,2,7.2354278564453125,2206720,8,1331200,0.001,94.56,1103,320,,,,,,,,,,,,,,,,,,
9,2,,,7.459875106811523,2211840,,,,89.33,1104,,2149,0.0001,0.2390578699608644,0.0011170203603493671,0.14177998900413513,0.8175802230834961,0.017568871,0.2,-0.19833886561294398,0.029622395833333332,,,,,,,,
15,3,,,7.533348560333252,2216960,,,,89.57,1004,,2154,0.0001,0.29786093801259994,-0.0014078412926755845,0.15755681693553925,0.7366716861724854,0.005624433,0.2,-0.16538082122802733,0.0392578125,,,,,,,,
20,4,,,7.382993221282959,2222080,,,,93.03,983,,2159,0.0001,0.3050372318923473,-0.003769445111975074,0.12973320484161377,0.757841944694519,0.005669714,0.2,-0.17715274430811406,0.042734375,,,,,,,,
26,5,,,7.544004440307617,2227200,,,,88.09,959,,2164,0.0001,0.2717060726881027,-0.002272988953627646,0.09180028736591339,0.7857955098152161,0.005659823,0.2,-0.1820896689593792,0.038125,,,,,,,,
32,6,,,7.430018901824951,2232320,,,,91.62,943,,2169,0.0001,0.3072437755763531,-0.0026574017340317366,0.08969938009977341,0.7235796451568604,0.004502486,0.2,-0.16489177867770194,0.0372265625,,,,,,,,
38,7,,,7.444610118865967,2237440,,,,95.03,935,,2174,0.0001,0.292724983394146,-0.0015537439240142703,0.11904691904783249,0.8084607124328613,0.006653534,0.2,-0.18450175240635872,0.045078125,,,,,,,,
44,8,,,7.513683319091797,2242560,,,,93.69,929,,2179,0.0001,0.35686870887875555,-0.002603881899267435,0.1552979052066803,0.8063011169433594,0.005663806,0.2,-0.1798679633438587,0.037265625,,,,,,,,
49,9,,,7.313575267791748,2247680,,,,96.52,924,,2184,0.0001,0.3041876229643822,-0.00310190309304744,0.1812351793050766,0.8285862803459167,0.0049466006,0.2,-0.16998432636260985,0.0453515625,,,,,,,,
55,10,,,7.348705291748047,2252800,,,,98.21,924,,2189,0.0001,0.3625637936592102,-0.004172846181318164,0.14761395752429962,0.8552371263504028,0.006822955,0.2,-0.21384854301810263,0.0499609375,,,,,,,,
,,,,,,,,,,,,2194,0.0001,0.4158637347817421,-0.0028253268403932454,0.15123221278190613,0.817680835723877,0.005252759,0.2,-0.19536858752369882,0.04171875,2,0.88,6.629201206564903,105.69,1,81.93945264645109,3.1566576161395905,1382400
4,1,8,2,7.492448329925537,2257920,8,1382400,0.001,91.3,1136,320,,,,,,,,,,,,,,,,,,
10,2,,,7.379964828491211,2263040,,,,90.77,939,,2199,0.0001,0.3256658239662647,-0.0029460274148732425,0.14006268978118896,0.7789341807365417,0.004008645,0.2,-0.14343481115996837,0.033984375,,,,,,,,
18,3,,,7.144586563110352,2268160,,,,99.9,841,,2204,0.0001,0.36422183737158775,-0.0008513458212837577,0.18556033074855804,0.8505201935768127,0.0035432826,0.2,-0.20867665305733682,0.031015625,,,,,,,,
24,4,,,7.417534351348877,2273280,,,,92.96,826,,2209,0.0001,0.46170960962772367,-0.0020996671449393036,0.17894765734672546,0.8510856628417969,0.0033746562,0.2,-0.2020905178785324,0.0362890625,,,,,,,,
31,5,,,7.644189834594727,2278400,,,,88.55,807,,2214,0.0001,0.4510585770010948,-0.003738043708726764,0.21610793471336365,0.7109980583190918,0.004817428,0.2,-0.12550876706838607,0.0349609375,,,,,,,,
38,6,,,7.682345390319824,2283520,,,,85.58,807,,2219,0.0001,0.3636978004872799,-0.0015489188255742193,0.20647719502449036,0.7221096158027649,0.00838182,0.2,-0.14071629598736762,0.0380078125,,,,,,,,
44,7,,,7.506147861480713,2288640,,,,95.45,801,,2224,0.0001,0.30921189188957215,-0.0016260329354554415,0.06958615779876709,0.7064167857170105,0.0052618054,0.2,-0.11808576643466949,0.0337890625,,,,,,,,
50,8,,,7.37547492980957,2293760,,,,100.34,809,,2229,0.0001,0.40043954670429227,-0.00037874674424529073,0.2002277672290802,0.631395697593689,0.007644518,0.2,-0.16883330017328263,0.0433203125,,,,,,,,
56,9,,,7.493185043334961,2298880,,,,95.82,820,,2234,0.0001,0.2846797133982182,-0.0038059910130687057,0.1001090407371521,0.6567481756210327,0.00689114,0.2,-0.18245097115635872,0.0458984375,,,,,,,,
61,10,,,7.585443019866943,2304000,,,,93.82,830,,2239,0.0001,0.2925644141435623,-0.0012649233546108008,0.10038986057043076,0.6379803419113159,0.0055530784,0.2,-0.14072885327041149,0.036953125,,,,,,,,
,,,,,,,,,,,,2244,0.0001,0.2877280931174755,-0.00207837647292763,0.11813529580831528,0.6184641718864441,0.0061960584,0.2,-0.15352001413702965,0.0437109375,2,0.85,6.303648555278778,121.58,1,91.2057213117686,3.2804070321194683,1433600
4,1,8,2,7.512248516082764,2309120,8,1433600,0.001,94.19,1230,320,,,,,,,,,,,,,,,,,,
9,2,,,7.6032209396362305,2314240,,,,87.18,1048,,2249,0.0001,0.2674287435412407,-0.00157909135799855,0.1015220358967781,0.6664618253707886,0.0054715225,0.2,-0.15036104381084442,0.03796875,,,,,,,,
15,3,,,7.666776657104492,2319360,,,,86.48,1010,,2254,0.0001,0.24015942215919495,-0.0016546071181073785,0.10470028966665268,0.5858452916145325,0.0048068343,0.2,-0.10184654608368873,0.0332421875,,,,,,,,
21,4,,,7.645411968231201,2324480,,,,88.21,961,,2259,0.0001,0.2550970602035523,-0.0032632455183193086,0.12710629403591156,0.6303408145904541,0.00514019,0.2,-0.1421120125800371,0.041171875,,,,,,,,
27,5,,,7.497097969055176,2329600,,,,91.44,918,,2264,0.0001,0.23222988694906235,-0.0015613869950175286,0.08797773718833923,0.6498618721961975,0.004879431,0.2,-0.11776803962886334,0.0340625,,,,,,,,
34,6,,,7.421271800994873,2334720,,,,93.37,896,,2269,0.0001,0.27410382628440855,-0.0012743716104887425,0.12515036761760712,0.5716826319694519,0.0060087102,0.2,-0.16431473612785338,0.0398046875,,,,,,,,
40,7,,,7.55197286605835,2339840,,,,87.6,881,,2274,0.0001,0.24710832223296164,-0.0014488676562905312,0.11346472054719925,0.6180052757263184,0.0055479486,0.2,-0.14077063888311386,0.0393359375,,,,,,,,
47,8,,,7.381840229034424,2344960,,,,92.37,858,,2279,0.0001,0.22875361144542694,-0.002666331655345857,0.10142162442207336,0.6931605339050293,0.0052792737,0.2,-0.15058143824338913,0.034921875,,,,,,,,
53,9,,,7.429257869720459,2350080,,,,91.28,861,,2284,0.0001,0.24185726657509804,-0.0028253999678418042,0.08537532389163971,0.749515175819397,0.005973755,0.2,-0.1542163247615099,0.045625,,,,,,,,
59,10,,,7.612640857696533,2355200,,,,85.39,856,,2289,0.0001,0.2432873336970806,-0.003673165272921324,0.10250664502382278,0.7667578458786011,0.0052811415,0.2,-0.15293318681418896,0.046953125,,,,,,,,
,,,,,,,,,,,,2294,0.0001,0.1736097828298807,-0.0036995187355205418,0.0787309855222702,0.6041452884674072,0.0063781724,0.2,-0.10900863930583,0.0323046875,2,0.88,6.691210026741028,104.97,1,81.87117380372655,3.044139076730191,1484800
4,1,8,2,7.719992160797119,2360320,8,1484800,0.001,83.17,1125,320,,,,,,,,,,,,,,,,,,
10,2,,,7.517148017883301,2365440,,,,88.73,998,,2299,0.0001,0.15464582063257695,-0.0031056269258260727,0.05882417410612106,0.6737205982208252,0.0033476825,0.2,-0.1109143003076315,0.0341015625,,,,,,,,
15,3,,,7.535704135894775,2370560,,,,87.07,990,,2304,0.0001,0.1432182575762272,-0.0022535133035853504,0.06487779319286346,0.7493524551391602,0.004617948,0.2,-0.12711725994944573,0.034921875,,,,,,,,
20,4,,,7.677227020263672,2375680,,,,81.88,988,,2309,0.0001,0.1788551727682352,-0.0025766485230997206,0.07591554522514343,0.7497233152389526,0.005471087,0.2,-0.12280980862677097,0.0344921875,,,,,,,,
26,5,,,7.768226146697998,2380800,,,,78.79,974,,2314,0.0001,0.13371102295815945,-0.002864789445884526,0.05691049247980118,0.5810813307762146,0.0058802916,0.2,-0.09615388102829456,0.03578125,,,,,,,,
31,6,,,7.652669906616211,2385920,,,,83.92,964,,2319,0.0001,0.161289591640234,-0.004185256222262979,0.09379346668720245,0.5757755041122437,0.0048967195,0.2,-0.11513510391116143,0.0367578125,,,,,,,,
37,7,,,7.231909275054932,2391040,,,,97.71,959,,2324,0.0001,0.1747414267063141,-0.002783189611509442,0.0485369935631752,0.7321120500564575,0.006014856,0.2,-0.16148979976773262,0.0363671875,,,,,,,,
42,8,,,7.236948013305664,2396160,,,,97.54,955,,2329,0.0001,0.1912291868031025,-0.003974015936255455,0.09800098836421967,0.8081859946250916,0.0058223796,0.2,-0.18924710601568223,0.0480859375,,,,,,,,
48,9,,,7.467978000640869,2401280,,,,88.97,956,,2334,0.0001,0.2555381090939045,-0.0038500956306234003,0.07116667926311493,0.7906888723373413,0.004451699,0.2,-0.18169992297887802,0.0320703125,,,,,,,,
53,10,,,7.596101760864258,2406400,,,,87.27,952,,2339,0.0001,0.22330561012029648,-0.0009067447995766997,0.08840735256671906,0.685671329498291,0.004016147,0.2,-0.10052845314145088,0.0328515625,,,,,,,,
,,,,,,,,,,,,2344,0.0001,0.22635028004646301,-0.001932416297495365,0.1056705191731453,0.7621281147003174,0.0035396374,0.2,-0.16719338342547416,0.0291796875,2,0.89,6.690647687315941,107.13,1,79.9854555528691,2.991235950207481,1536000
4,1,8,2,7.463298320770264,2411520,8,1536000,0.001,97.77,1212,320,,,,,,,,,,,,,,,,,,
9,2,,,7.339359283447266,2416640,,,,102.87,1028,,2349,0.0001,0.29390360444784164,-0.0021444872627034784,0.1255928874015808,0.7122259140014648,0.00428175,0.2,-0.18027194127440452,0.038984375,,,,,,,,
15,3,,,7.3791656494140625,2421760,,,,96.25,980,,2354,0.0001,0.3103162096440792,-0.00362109923735261,0.13510967791080475,0.6788705587387085,0.0057267686,0.2,-0.19547220900654794,0.03796875,,,,,,,,
21,4,,,7.459546089172363,2426880,,,,94.9,964,,2359,0.0001,0.26990643560886385,-0.0031360878935083746,0.11173549294471741,0.6282649636268616,0.0068323864,0.2,-0.13359419278800488,0.0365625,,,,,,,,
26,5,,,7.249124526977539,2432000,,,,102.45,954,,2364,0.0001,0.2974988926947117,-0.002946948865428567,0.14723601937294006,0.7173346281051636,0.004841764,0.2,-0.17246545672416688,0.0410546875,,,,,,,,
32,6,,,7.084660530090332,2437120,,,,106.93,946,,2369,0.0001,0.30639202147722244,-0.0015048642596229911,0.16730688512325287,0.7648725509643555,0.004728115,0.2,-0.1777748768031597,0.0371875,,,,,,,,
38,7,,,7.377907752990723,2442240,,,,97.02,942,,2374,0.0001,0.3312253823876381,-0.003075377279892564,0.17571204900741577,0.7855058908462524,0.004239232,0.2,-0.18649303719401358,0.0412890625,,,,,,,,
42,8,,,7.2719950675964355,2447360,,,,95.37,954,,2379,0.0001,0.3207904040813446,-0.0021594411879777907,0.15738753974437714,0.7676323652267456,0.0052238307,0.2,-0.14054167479276658,0.033359375,,,,,,,,
48,9,,,7.310943603515625,2452480,,,,96.59,950,,2384,0.0001,0.3059802435338497,-0.0034659153874963522,0.1420653611421585,0.792903482913971,0.006352757,0.2,-0.12766703613102437,0.0372265625,,,,,,,,
