cbp/utility_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,cbp/target_count,rollout/ep_rew_mean,cbp/total_replacements,cbp/last_replacements,time/fps,cbp/rollout_replacements,time/time_elapsed,train/approx_kl,train/clip_fraction,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/explained_variance,train/learning_rate,train/clip_range,train/loss,curriculum/preferred_eval_mode,curriculum/stage,curriculum/obs_quantity,train/stage_learning_rate,curriculum/grid_size,train/ent_coef,curriculum/max_steps,curriculum/stage_timesteps,plasticity/weight_max_abs,plasticity/effective_rank_99_mean,plasticity/weight_rms,plasticity/total_weight_units,plasticity/effective_rank_99_normalized_mean,plasticity/low_weight_units,plasticity/weight_abs_mean,plasticity/low_weight_unit_ratio,eval/deterministic,eval/std_reward,eval/std_ep_length,eval/mean_reward,eval/stage,eval/stage_timesteps,eval/full_coverage_rate,eval/mean_ep_length,eval/promotion_full_coverage_rate,eval/diagnostic_full_coverage_rate,eval/stochastic_quality_passed,eval/mode_gap,eval/coverage_promotion_passed,eval/promotion_passed,eval/quality_promotion_passed,eval/promotion_max_mean_length,eval/deterministic_full_coverage_rate,eval/deterministic_quality_passed,eval/deterministic_promotion_floor,eval/stochastic_full_coverage_rate,eval/promotion_min_mean_reward
0.3333220419784387,63.99,281600,1,6,3.5013952255249023,78,0,2367,0,2,,,,,,,,,,,1,1,3,7e-05,5,0.0010000000000000009,200,256000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3614006961385409,65.6,286720,2,6,3.423866033554077,84,6,260,6,39,0.003623095,0.197705078125,1.662419986911118,-1.021228952333331,-0.0009969533522962593,440,0.8200969696044922,7e-05,0.08,0.3478868305683136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3614006961385409,62.41,291840,3,6,3.608516216278076,84,0,201,0,76,0.0022676862,0.1619873046875,1.4732730915304273,-1.0044172067195176,-0.002433700524852611,448,0.806861162185669,7e-05,0.08,0.33300167322158813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3614006961385409,62.81,296960,4,6,3.393326997756958,84,0,178,0,115,0.0019826135,0.2293701171875,1.9597577575594187,-1.0056381210684777,0.0009670787971117534,456,0.8036282658576965,7e-05,0.08,0.6083580255508423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3614006961385409,66.26,302080,5,6,3.4707987308502197,84,0,168,0,151,0.002074915,0.1554443359375,1.762554816226475,-1.0040183695033194,-0.0024489389426889828,464,0.8258494734764099,7e-05,0.08,0.8321413397789001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3614006961385409,,,,6,,84,0,,,,0.0026853415,0.1697021484375,2.1241954825352876,-1.0030989771708847,-0.0020166424888884648,472,0.8260003924369812,7e-05,0.08,0.08293704688549042,,,,,,,,,0.9920346140861511,115.66666666666667,0.01907812577421984,1925,0.8487413194444445,38,0.007488642674884341,0.019740259740259742,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.158281894550646,25.929519856719292,4.5710394233465195,1,281600,0.99,54.6,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.204224168954085,56.48721182710295,5.743377090394497,1,281600,0.87,57.43,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,281600,,,0.99,0.99,0,0.12,1,0,0,45.0,0.87,0,0.0,0.99,6.0
0.3950009656449159,58.0,307200,1,6,4.221400737762451,90,6,2086,6,2,,,,,,,,,,,1,1,3,7e-05,5,0.0010000000000000009,200,281600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3950009656449159,55.68,312320,2,6,4.706531047821045,90,0,265,0,38,0.0020550073,0.1789794921875,2.349221857637167,-0.9827999819070101,-0.0008022110734600574,480,0.7877398133277893,7e-05,0.08,1.5458868741989136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3950009656449159,60.55,317440,3,6,4.02377986907959,90,0,205,0,74,0.0020854939,0.177392578125,1.7955860156100243,-0.9687231341376901,-0.002532040060032159,488,0.8198803067207336,7e-05,0.08,0.515378475189209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3950009656449159,50.91,322560,4,6,5.079071044921875,90,0,182,0,112,0.0020617922,0.1654052734375,1.618559931218624,-0.9659234590828418,-0.0017960363140446134,496,0.8216344118118286,7e-05,0.08,0.6168112754821777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3993101306259632,53.64,327680,5,6,4.7184834480285645,96,6,173,6,147,0.0033547587,0.1967529296875,1.5827787808142602,-0.9378466442227363,-0.0009078652263269759,504,0.8070095777511597,7e-05,0.08,0.3689902722835541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3993101306259632,,,,6,,96,6,,,,0.002545864,0.2380126953125,1.534196216519922,-0.9522446416318416,0.002779529700637795,512,0.8308197855949402,7e-05,0.08,0.2939082980155945,,,,,,,,,0.988670825958252,111.58333333333333,0.018328620417962623,1925,0.8318142361111112,42,0.007071975641650502,0.02181818181818182,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.1533570367872032,26.093238587802784,4.968564209267497,1,307200,0.99,51.73,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.66642404288767,43.0656057660867,6.536703474521637,1,307200,0.93,45.56,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,307200,,,0.99,0.99,0,0.05999999999999994,1,0,0,45.0,0.93,0,0.0,0.99,6.0
0.3993101306259632,52.46,332800,1,6,5.002523422241211,96,0,2245,0,2,,,,,,,,,,,1,1,3,7e-05,5,0.0010000000000000009,200,307200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3993101306259632,54.79,337920,2,6,4.94050931930542,96,0,277,0,36,0.00251429,0.1755615234375,1.1164753282326274,-0.915345461294055,-0.0016817997326143085,520,0.8695052862167358,7e-05,0.08,0.13319143652915955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3993101306259632,52.46,343040,3,6,4.7179789543151855,96,0,220,0,69,0.004541193,0.1968017578125,1.4824988029897213,-0.9187650348991155,0.0008847739591146819,528,0.8807792663574219,7e-05,0.08,0.3039770722389221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4553350235025088,47.22,348160,4,6,5.631336688995361,102,6,198,6,103,0.002255707,0.2044677734375,1.9533845250029116,-0.8695465233176947,-0.0002467127356794663,536,0.8005247116088867,7e-05,0.08,2.4944841861724854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4553350235025088,45.62,353280,5,6,5.766177177429199,102,0,189,0,134,0.0024000902,0.1777099609375,1.293824249599129,-0.8553756272420288,-0.0009565536718582734,544,0.8059780597686768,7e-05,0.08,0.7210802435874939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4553350235025088,,,,6,,102,0,,,,0.0019086928,0.15009765625,0.9467953237937763,-0.8275289915502071,-0.0017607997491722927,552,0.7341423034667969,7e-05,0.08,0.18990689516067505,,,,,,,,,0.985021710395813,107.91666666666667,0.01775819390794107,1925,0.8174913194444445,45,0.006814010529807509,0.023376623376623377,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.3991823093397295,27.886849947600748,5.620468880571425,1,332800,0.99,47.06,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.107161729639437,51.35188019926827,6.45002032160759,1,332800,0.9,50.38,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,332800,,,0.99,0.99,0,0.08999999999999997,1,1,0,45.0,0.9,0,0.0,0.99,6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.1665455491748795,22.70193604078736,5.639845089912415,1,332800,1.0,46.39,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.951184586869973,44.06833216721504,6.321294173002243,1,332800,0.93,44.61,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,332800,,,1.0,1.0,0,0.06999999999999995,1,1,1,45.0,0.93,1,0.0,1.0,6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.029368018030677,21.485294971212287,5.570536407232285,1,332800,1.0,46.89,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.030471033268887,50.848838728136165,6.037541925907135,1,332800,0.9,49.34,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,332800,,,1.0,1.0,0,0.09999999999999998,1,1,0,45.0,0.9,0,0.0,1.0,6.0
0.4553350235025088,72.66,358400,1,6,5.188653469085693,102,0,1846,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4553350235025088,102.97,363520,2,6,4.176931858062744,102,0,235,0,43,0.0012573327,0.2166015625,4.501867093192414,-0.947543615102768,0.0009251191542716697,560,0.7916432023048401,3.5e-05,0.055999999999999994,2.313815116882324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3909636822839578,145.05,368640,3,6,2.873220205307007,108,6,190,6,80,0.0015314764,0.164404296875,3.917945694923401,-0.9784261681139469,0.00042492736247368157,568,0.7527613639831543,3.5e-05,0.055999999999999994,0.7121545076370239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3909636822839578,150.84,373760,4,6,2.6325747966766357,108,0,171,0,119,0.0018939867,0.212060546875,3.996147467906121,-0.981435465067625,0.0020081564885913394,576,0.7803200483322144,3.5e-05,0.055999999999999994,0.2677123546600342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3909636822839578,146.33,378880,1,6,3.0094006061553955,108,0,2215,0,2,0.0018253021,0.2130615234375,3.851460136054084,-0.9971523964777589,0.0022021071941708214,584,0.75815749168396,3.5e-05,0.055999999999999994,1.3268251419067383,0,2,6,3e-05,7,0.012,280,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3909636822839578,137.94,384000,2,6,3.2804441452026367,108,0,221,0,46,0.0017525945,0.1156982421875,3.8067758137360217,-1.0083834305405617,-0.0010734352486906572,592,0.7053331136703491,3e-05,0.08,1.3509799242019653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36394042025009793,140.13,389120,3,6,3.0402615070343018,114,6,171,6,89,0.0015098627,0.143896484375,3.945290309935808,-0.9704179583117366,-0.0008706070351763628,600,0.6595362424850464,3e-05,0.08,2.4850831031799316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36394042025009793,133.08,394240,4,6,3.24692964553833,114,0,158,0,129,0.001610299,0.1091064453125,2.6307642874191517,-0.9886076716706157,-0.0013391301283263602,608,0.7556835412979126,3e-05,0.08,0.932989239692688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36394042025009793,128.07,399360,5,6,3.4088363647460938,114,0,149,0,170,0.0014241331,0.1041015625,2.752471461612731,-0.9764573149383068,-0.00025341923756059257,616,0.6892825365066528,3e-05,0.08,0.7196459770202637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36394042025009793,,,,6,,114,0,,,,0.001985462,0.1430908203125,2.537167782196775,-0.9681038262322545,-0.001429707495844923,624,0.6372275352478027,3e-05,0.08,2.1208720207214355,,,,,,,,,0.983121395111084,104.5,0.017107480298747053,1925,0.8036024305555555,46,0.0063390801105055175,0.023896103896103898,,,,,,,,,,,,,,,,,,,,,
0.36394042025009793,131.72,404480,1,6,3.3447625637054443,114,0,2333,0,2,,,,,,,,,,,0,2,6,3e-05,7,0.010976,280,25600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36855604002873105,136.62,409600,2,6,3.045647382736206,120,6,238,6,42,0.0015736843,0.116259765625,1.786486216634512,-0.9913401011377573,-0.0002060300757875666,632,0.7898615002632141,3e-05,0.08,1.7975479364395142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36855604002873105,138.16,414720,3,6,2.879023790359497,120,0,177,0,86,0.0008489665,0.1153564453125,2.2976374088786544,-0.983757927082479,3.445387410465628e-05,640,0.7608231902122498,3e-05,0.08,3.587465763092041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36855604002873105,133.75,419840,4,6,3.0972235202789307,120,0,160,0,127,0.0012099857,0.082421875,2.467031404748559,-0.9664657130837441,-0.0016975293692667037,648,0.6729731559753418,3e-05,0.08,0.5185469388961792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36855604002873105,134.03,424960,5,6,3.060116767883301,120,0,152,0,167,0.0015558738,0.1076904296875,2.2599559735739603,-0.9881136782467366,-0.00011561441060621291,656,0.7995250821113586,3e-05,0.08,0.5046753883361816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36855604002873105,,,,6,,120,0,,,,0.0014852541,0.112890625,2.7670951982960106,-0.9817718612030149,-0.00021652069845004007,664,0.7232003808021545,3e-05,0.08,0.3884652256965637,,,,,,,,,0.9820312857627869,102.75,0.01681579318509465,1925,0.7967664930555555,47,0.006160469784797799,0.024415584415584415,,,,,,,,,,,,,,,,,,,,,
0.3770580900212129,136.79,430080,1,6,2.8760836124420166,126,6,2167,6,2,,,,,,,,,,,0,2,6,3e-05,7,0.009952,280,51200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3770580900212129,124.34,435200,2,6,3.4843225479125977,126,0,227,0,45,0.0011252686,0.095458984375,2.6752084790263324,-0.9906154051423073,-0.0008560755173675716,672,0.7314339280128479,3e-05,0.08,1.4510399103164673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3770580900212129,120.87,440320,3,6,3.789780616760254,126,0,167,0,91,0.0018303022,0.10966796875,2.4203508595936,-0.9763577645644546,-0.0013025516193010845,680,0.704940676689148,3e-05,0.08,0.40223929286003113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3770580900212129,123.81,445440,4,6,3.5765914916992188,126,0,151,0,134,0.0012150083,0.096533203125,1.612875999789685,-0.9757441256195307,-0.0010804595716763289,688,0.7579431533813477,3e-05,0.08,1.276991367340088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.38900146012504894,130.4,450560,5,6,3.4268569946289062,132,6,142,6,179,0.0014913641,0.1009033203125,1.9452153472229838,-0.9646935775876045,-0.000871466871467419,696,0.7327612638473511,3e-05,0.08,1.3999582529067993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.38900146012504894,,,,6,,132,6,,,,0.0010549065,0.104541015625,1.7848923176759854,-0.9592174164950847,-0.0010251030093058945,704,0.8111662864685059,3e-05,0.08,0.825246274471283,,,,,,,,,0.9820874333381653,100.83333333333333,0.016551098247017466,1925,0.7892795138888888,47,0.006004032821918441,0.024415584415584415,,,,,,,,,,,,,,,,,,,,,
0.38900146012504894,130.63,455680,1,6,3.4584619998931885,132,0,2329,0,2,,,,,,,,,,,0,2,6,3e-05,7,0.008928,280,76800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.38900146012504894,134.08,460800,2,6,3.205519676208496,132,0,238,0,42,0.001254142,0.117333984375,2.6540133736561984,-0.9399143803864718,-0.0002870993281248957,712,0.8012304306030273,3e-05,0.08,1.630773663520813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.44571828097105026,135.54,465920,3,6,3.07392954826355,138,6,180,6,85,0.001508192,0.11376953125,2.4240645380690693,-0.9400882856920362,-0.000185951279127039,720,0.7976845502853394,3e-05,0.08,0.6639747023582458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.44571828097105026,127.52,471040,4,6,3.657106637954712,138,0,156,0,130,0.0009417629,0.109814453125,2.3976945511531085,-0.9396207110956312,0.00019318921549711378,728,0.8152481317520142,3e-05,0.08,1.799056887626648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.44571828097105026,122.32,476160,5,6,3.7734813690185547,138,0,145,0,175,0.0012079161,0.0877685546875,2.3118907616473736,-0.9022462531924248,-0.00017691503453534096,736,0.7361739873886108,3e-05,0.08,0.7090194225311279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.44571828097105026,,,,6,,138,0,,,,0.0020051019,0.1233154296875,1.9681424390058964,-0.9428307821974158,-0.0002007876566494815,744,0.7517042756080627,3e-05,0.08,0.5265896320343018,,,,,,,,,0.9808323383331299,99.25,0.01635375991937191,1925,0.7830946180555555,48,0.005975536928359864,0.024935064935064935,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.392406573082905,53.08926068424761,3.2922653591632844,2,102400,0.96,127.48,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.407124566528417,75.68673860062938,4.742804232384078,2,102400,0.85,114.76,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,102400,,,0.96,0.96,0,0.10999999999999999,1,0,0,88.2,0.85,0,0.0,0.96,6.0
0.44571828097105026,118.3,481280,1,6,3.9038915634155273,138,0,1862,0,2,,,,,,,,,,,1,2,6,3e-05,7,0.008004,280,102400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4216192315022151,116.14,486400,2,6,4.02954626083374,144,6,222,6,46,0.001411625,0.1080322265625,2.479283426888287,-0.8966386798769236,-0.00048450927861267703,752,0.627741813659668,3e-05,0.08,1.609605073928833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4216192315022151,121.85,491520,3,6,3.6981945037841797,144,0,168,0,90,0.0010947812,0.127978515625,1.6517125211423263,-0.9084144555032253,-0.0005616887923679314,760,0.7499954104423523,3e-05,0.08,0.6984726190567017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4216192315022151,126.57,496640,4,6,3.4384188652038574,144,0,154,0,132,0.0015554487,0.08466796875,1.7826578390784562,-0.9218811126425862,-0.0010671522468328476,768,0.8206214904785156,3e-05,0.08,0.24222268164157867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4216192315022151,122.44,501760,5,6,3.8013198375701904,144,0,140,0,182,0.0015906172,0.1158935546875,2.0138844112399967,-0.8970744974911213,-0.0003212878422345966,776,0.7743817567825317,3e-05,0.08,0.6886974573135376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4216192315022151,,,,6,,144,0,,,,0.0013694708,0.1293212890625,2.0657283694949,-0.8978083457797765,0.001403532519179862,784,0.7961346507072449,3e-05,0.08,0.4554405212402344,,,,,,,,,0.979739785194397,97.5,0.0161239644381992,1925,0.7762586805555555,50,0.0058109725448120715,0.025974025974025976,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.5565236687096258,45.035763566303615,4.643122618496418,2,128000,0.97,108.8,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.573625650707859,78.90571335461077,4.713858416378498,2,128000,0.82,115.78,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,128000,,,0.97,0.97,0,0.15000000000000002,1,0,0,88.2,0.82,0,0.0,0.97,6.0
0.44008511304855347,120.5,506880,1,6,3.9468741416931152,150,6,1503,6,3,,,,,,,,,,,1,2,6,3e-05,7,0.0070799999999999995,280,128000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.44008511304855347,130.77,512000,2,6,3.658829927444458,150,0,216,0,47,0.00219211,0.1231201171875,2.202567218663171,-0.9107417799532413,0.00026842724182643,792,0.7942491769790649,3e-05,0.08,0.5160017609596252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.44008511304855347,136.41,517120,3,6,3.349430799484253,150,0,170,0,90,0.0010982594,0.095458984375,2.170255732862279,-0.9065312245860696,-0.0009713066756376065,800,0.8316506147384644,3e-05,0.08,1.9862178564071655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.44008511304855347,120.42,522240,4,6,4.045663356781006,150,0,149,0,136,0.0033215887,0.134814453125,2.91778126694262,-0.9050195353105664,0.0009142734750639647,808,0.7704159021377563,3e-05,0.08,2.7686967849731445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.45689792186021805,115.18,527360,5,6,4.3277058601379395,156,6,138,6,184,0.0022652918,0.15517578125,2.6838421343360097,-0.8940720248967409,0.0011676673180772922,816,0.7279796004295349,3e-05,0.08,3.705004930496216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.45689792186021805,,,,6,,156,6,,,,0.0020311736,0.1312744140625,2.212075427453965,-0.8605326915159821,-0.00043578103941399604,824,0.7295271158218384,3e-05,0.08,2.574387550354004,,,,,,,,,0.9785504937171936,95.83333333333333,0.015928578495388906,1925,0.7697482638888888,53,0.0057379848512195365,0.027532467532467533,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.830652549300693,41.00495579804958,4.221702007651329,2,153600,0.99,112.44,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.793496430601359,76.60264747383081,5.073711673133075,2,153600,0.84,112.88,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,153600,,,0.99,0.99,0,0.15000000000000002,1,0,0,88.2,0.84,0,0.0,0.99,6.0
0.45689792186021805,113.53,532480,1,6,4.374993801116943,156,0,1981,0,2,,,,,,,,,,,1,2,6,3e-05,7,0.006156,280,153600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.45689792186021805,117.0,537600,2,6,4.130457878112793,156,0,202,0,50,0.0037494847,0.1826171875,1.5997398398583755,-0.855303887091577,0.0031569430750096215,832,0.7982516288757324,3e-05,0.08,1.410988688468933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.45689792186021805,120.16,542720,3,6,3.8268260955810547,156,0,154,0,99,0.0013165446,0.1282958984375,2.2711712546180935,-0.8629737420007586,0.0006088127294788138,840,0.7274996042251587,3e-05,0.08,1.6279796361923218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.46778570860624313,119.56,547840,4,6,3.924539566040039,162,6,143,6,142,0.004412915,0.09760451158940397,2.0043684478035035,-0.8678263488984266,0.0003343010999706407,848,0.8123024702072144,3e-05,0.08,1.5917776823043823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.46778570860624313,125.32,552960,5,6,3.8116135597229004,162,0,136,0,187,0.0014300768,0.13271484375,2.532055638451129,-0.8509463619440794,-1.8508486391510814e-05,856,0.7904235124588013,3e-05,0.08,0.6459702849388123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.46778570860624313,,,,6,,162,0,,,,0.002051509,0.1199462890625,2.4293358267983423,-0.8640750417485833,0.0010516751470277085,864,0.8515003323554993,3e-05,0.08,0.8571380376815796,,,,,,,,,0.9777281284332275,94.25,0.01573402725413466,1925,0.7635633680555555,55,0.005623406303511029,0.02857142857142857,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.5970918596046753,47.70116455601477,4.420006113909185,2,179200,0.96,113.17,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.6617047328520815,83.63087707300457,4.802009982429444,2,179200,0.8,117.58,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,179200,,,0.96,0.96,0,0.15999999999999992,1,0,0,88.2,0.8,0,0.0,0.96,6.0
0.46778570860624313,128.73,558080,1,6,3.4942874908447266,162,0,1933,0,2,,,,,,,,,,,1,2,6,3e-05,7,0.0052320000000000005,280,179200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.46778570860624313,127.7,563200,2,6,3.5644173622131348,162,0,229,0,44,0.0019770202,0.11923828125,2.746736046439037,-0.8651265138760209,0.0012492769281379878,872,0.7706303000450134,3e-05,0.08,1.3574579954147339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4481684813896815,118.08,568320,3,6,4.116323471069336,168,6,173,6,88,0.0018313413,0.125537109375,2.726611128076911,-0.8484223060309887,0.00016742486986913717,880,0.7528142929077148,3e-05,0.08,0.48282095789909363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4481684813896815,111.01,573440,4,6,4.329984188079834,168,0,156,0,130,0.0018122088,0.1298828125,2.5256242637522517,-0.8631202142685652,0.0004673925199313089,888,0.7614564895629883,3e-05,0.08,0.9871099591255188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4481684813896815,119.27,578560,5,6,3.859001874923706,168,0,144,0,176,0.0017596502,0.12548828125,2.351675229007378,-0.8509096089750529,-0.0006456461822381243,896,0.69952392578125,3e-05,0.08,0.4888303875923157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4481684813896815,,,,6,,168,0,,,,0.00155866,0.1298095703125,2.776039083627984,-0.8672532064840197,0.0007612764049554244,904,0.8140817880630493,3e-05,0.08,0.09194836765527725,,,,,,,,,0.9785305857658386,92.58333333333333,0.015507313715170428,1925,0.7565104166666666,57,0.005492054869982913,0.02961038961038961,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.495135408150694,41.18672601700698,4.404044295996427,2,204800,0.98,111.44,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.5860695208783246,77.51772635984625,5.42468674164731,2,204800,0.84,108.89,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,204800,,,0.98,0.98,0,0.14,1,0,0,88.2,0.84,0,0.0,0.98,6.0
0.4481684813896815,121.69,583680,1,6,3.7621119022369385,168,0,2107,0,2,,,,,,,,,,,1,2,6,3e-05,7,0.0045000000000000005,280,204800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.48627318690220517,134.82,588800,2,6,2.943570613861084,174,6,229,6,44,0.0014403906,0.0892822265625,2.7533934058621528,-0.8619820786640048,-0.0008066355308983475,912,0.8098322153091431,3e-05,0.08,0.8975333571434021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.48627318690220517,127.42,593920,3,6,3.34722900390625,174,0,174,0,87,0.0044000656,0.140283203125,2.7449989989865573,-0.8638632727786899,0.0014098626154009253,920,0.8230735063552856,3e-05,0.08,1.6390292644500732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
