time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/n_updates,train/approx_kl,train/clip_fraction,train/clip_range,train/learning_rate,train/loss,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/value_loss
10,5580800,51,991,10890,0.08483027,0.32505859375,0.2,0.0003,-0.03719106316566467,0.5481753349304199,-0.5626126544177532,-0.03779795457143337,0.16914152763783932
1,5585920,2,2111,10900,0.090607606,0.33021484375,0.2,0.0003,-0.03523755073547363,0.336159884929657,-0.5678417697548866,-0.03981763213407248,0.16650364810600876
2,5591040,7,1313,10910,0.0889987,0.335859375,0.2,0.0003,-0.03561188280582428,0.45753026008605957,-0.5486065520346165,-0.03980989929288626,0.13545686148107053
3,5596160,12,1193,10920,0.07912587,0.33142578125,0.2,0.0003,-0.05052824318408966,0.4888712763786316,-0.6000120696425438,-0.041172435088083145,0.12937494717538356
4,5601280,17,1138,10930,0.083701715,0.31431640625,0.2,0.0003,-0.02848276123404503,0.6042243838310242,-0.5459143806993961,-0.03873421790543943,0.13215149739757182
5,5606400,23,1108,10940,0.07475597,0.2965625,0.2,0.0003,-0.03429632633924484,0.512156069278717,-0.5366414871811866,-0.0387712194386404,0.15243665989488364
6,5611520,28,1087,10950,0.09177621,0.3190234375,0.2,0.0003,-0.02591530978679657,0.5385414361953735,-0.5306303784251213,-0.03737633348675445,0.14636342834681274
7,5616640,33,1073,10960,0.08399605,0.302421875,0.2,0.0003,-0.02639937400817871,0.563937783241272,-0.5308289694786071,-0.0369138477020897,0.15454879010096192
8,5621760,38,1064,10970,0.07275331,0.31833984375,0.2,0.0003,-0.05794863402843475,0.6516103744506836,-0.561277131140232,-0.039461062387563285,0.13722722809761762
9,5626880,43,1054,10980,0.08630474,0.290703125,0.2,0.0003,-0.020299755036830902,0.5347602367401123,-0.45956873551011085,-0.03672650985885412,0.15016397492960096
10,5632000,49,1043,10990,0.071561195,0.3258203125,0.2,0.0003,-0.06744858622550964,0.6720470190048218,-0.5882115778326988,-0.03917338171508163,0.14174843145534397
1,5637120,2,2083,11000,0.07652569,0.311796875,0.2,0.0003,-0.023266777396202087,0.5436223745346069,-0.54316665828228,-0.03654226420563646,0.18497264377772807
2,5642240,8,1263,11010,0.07267739,0.307890625,0.2,0.0003,-0.03100387006998062,0.5289609432220459,-0.5674104455113411,-0.041793985194526616,0.17982531026005744
3,5647360,13,1150,11020,0.08769442,0.33021484375,0.2,0.0003,-0.03766190633177757,0.6191849708557129,-0.5934927287697792,-0.038893836229108275,0.15621295249089598
4,5652480,18,1103,11030,0.084042996,0.32759765625,0.2,0.0003,-0.040265098214149475,0.6050006747245789,-0.573600614964962,-0.040071309064514934,0.14644643891602754
5,5657600,23,1081,11040,0.075351536,0.33375,0.2,0.0003,-0.0375119186937809,0.6572185754776001,-0.5906269443035126,-0.03733280177228153,0.15929799227043986
6,5662720,28,1064,11050,0.08457354,0.34078125,0.2,0.0003,-0.03214651346206665,0.5932154655456543,-0.6252321252226829,-0.037874945141375065,0.17966334721073507
7,5667840,34,1052,11060,0.0911018,0.33859375,0.2,0.0003,-0.019904639571905136,0.4568555951118469,-0.5662530870735645,-0.03703301284462213,0.19779105858877302
8,5672960,39,1041,11070,0.07514463,0.34072265625,0.2,0.0003,-0.03902684152126312,0.4591606855392456,-0.6169767153263092,-0.03925669305957854,0.14302129972726108
9,5678080,44,1030,11080,0.095654756,0.3528515625,0.2,0.0003,-0.015394486486911774,0.4713286757469177,-0.6255975645780564,-0.03839945095591247,0.17729292757809162
10,5683200,50,1016,11090,0.082817174,0.3531640625,0.2,0.0003,-0.03583468869328499,0.44295763969421387,-0.6440644094347954,-0.03818738825619221,0.1439587053656578
1,5688320,2,1956,11100,0.085870996,0.3398828125,0.2,0.0003,-0.035708773881196976,0.3510857820510864,-0.613114837706089,-0.03751789104891941,0.1535091996192932
2,5693440,8,1244,11110,0.08944041,0.35626953125,0.2,0.0003,-0.02864331752061844,0.18400263786315918,-0.656418443620205,-0.04029234622605145,0.11207138612866402
3,5698560,13,1119,11120,0.07506963,0.34853515625,0.2,0.0003,-0.03206811100244522,0.15873920917510986,-0.6039173352718353,-0.038554630768485365,0.12481796493753791
4,5703680,19,1062,11130,0.08011793,0.34673828125,0.2,0.0003,-0.046852968633174896,0.378680944442749,-0.6390089267492294,-0.03514539976604283,0.14761461256071925
5,5708800,24,1025,11140,0.08486444,0.33912109375,0.2,0.0003,-0.03879036381840706,0.45989352464675903,-0.6037262251973152,-0.039280556002631785,0.14816968630999328
6,5713920,30,997,11150,0.088514596,0.36390625,0.2,0.0003,-0.047190114855766296,0.494279682636261,-0.6397459474205971,-0.04087883836822584,0.12543764172121882
7,5719040,36,973,11160,0.08325389,0.34421875,0.2,0.0003,-0.009148724377155304,0.48400402069091797,-0.6013228356838226,-0.039368004673160616,0.1415195439569652
8,5724160,42,956,11170,0.08966433,0.34572265625,0.2,0.0003,-0.0334172286093235,0.2986794114112854,-0.6156130507588387,-0.03755082778632641,0.16095091884955764
9,5729280,48,943,11180,0.08654011,0.3404296875,0.2,0.0003,-0.02883041277527809,0.5126382112503052,-0.6252692753076553,-0.03992719703121111,0.12631482139229774
10,5734400,54,934,11190,0.08677006,0.3442578125,0.2,0.0003,-0.04263455420732498,0.4514438509941101,-0.6109162613749504,-0.04134587354492396,0.12536312507465483
1,5739520,2,1773,11200,0.08545606,0.331484375,0.2,0.0003,-0.013570476323366165,0.19961762428283691,-0.616731960773468,-0.03652707960922271,0.16862658262252808
2,5744640,8,1150,11210,0.083465494,0.3384765625,0.2,0.0003,-0.04771120101213455,0.3654780983924866,-0.6104594159126282,-0.041056841814424844,0.12860971182584763
3,5749760,14,1042,11220,0.0885521,0.337109375,0.2,0.0003,-0.03970590606331825,0.3819328546524048,-0.588447467982769,-0.04293880441924557,0.13037502769380807
4,5754880,20,993,11230,0.07067496,0.33658203125,0.2,0.0003,-0.04453852027654648,0.38731545209884644,-0.6106966891884804,-0.03990761913359165,0.12234304495155811
5,5760000,26,961,11240,0.083662316,0.32771484375,0.2,0.0003,-0.0421326719224453,0.45686769485473633,-0.62866839915514,-0.0358503387181554,0.1623617509379983
6,5765120,32,947,11250,0.08161135,0.32255859375,0.2,0.0003,-0.05038744956254959,0.3141058683395386,-0.5474963420629502,-0.03824316381942481,0.1599914713203907
7,5770240,38,936,11260,0.08693047,0.3165625,0.2,0.0003,-0.02612421289086342,0.23906755447387695,-0.552387822419405,-0.03844208317808807,0.16301228400319814
8,5775360,44,924,11270,0.083956346,0.32447265625,0.2,0.0003,-0.02467675879597664,0.3879624605178833,-0.5379510681331158,-0.03865295819705352,0.14306336285546423
9,5780480,50,915,11280,0.093563266,0.32998046875,0.2,0.0003,-0.034693699330091476,0.4335451126098633,-0.5763428118824959,-0.04314547799993306,0.12676645191386343
10,5785600,56,908,11290,0.08846349,0.33720703125,0.2,0.0003,-0.06150864064693451,0.2777700424194336,-0.5924084776639938,-0.03742181663634256,0.1231053857319057
1,5790720,2,2089,11300,0.07956621,0.31576171875,0.2,0.0003,-0.03872848302125931,0.3300101161003113,-0.5464285270869732,-0.04097043318673968,0.14464050475507975
2,5795840,8,1260,11310,0.07981422,0.31525390625,0.2,0.0003,-0.02726370096206665,0.4976586103439331,-0.5596558001637458,-0.033559333449229595,0.13052356315776706
3,5800960,13,1142,11320,0.09072327,0.324140625,0.2,0.0003,-0.02786283940076828,0.4181314706802368,-0.5570637619495392,-0.03684467871906236,0.140195876006037
4,5806080,18,1099,11330,0.0842959,0.3266015625,0.2,0.0003,-0.031970810145139694,0.3615991473197937,-0.5614875575900078,-0.041849288009107116,0.13404257252812385
5,5811200,23,1075,11340,0.08500229,0.32685546875,0.2,0.0003,-0.04662708193063736,0.4204217791557312,-0.5820323967933655,-0.04270741972140968,0.15244337014853954
6,5816320,28,1059,11350,0.08462863,0.31927734375,0.2,0.0003,-0.027662459760904312,0.3068090081214905,-0.5517784281075001,-0.03425442541949451,0.12288172999396921
7,5821440,34,1052,11360,0.07666646,0.29494140625,0.2,0.0003,-0.01809174381196499,0.2703478932380676,-0.5327379861474038,-0.033925273050554094,0.11941300388425588
8,5826560,39,1048,11370,0.08703889,0.32828125,0.2,0.0003,-0.011352475732564926,0.45931607484817505,-0.5525960981845855,-0.035269233495928344,0.13406605510041117
9,5831680,44,1045,11380,0.087951034,0.30599609375,0.2,0.0003,-0.03894328325986862,0.3755069971084595,-0.5460646909475326,-0.03463049432262778,0.13632316322997212
10,5836800,49,1042,11390,0.0823322,0.3098828125,0.2,0.0003,-0.03276409953832626,0.06290304660797119,-0.5238516442477703,-0.036260209924075755,0.1313995955698192
1,5841920,2,2056,11400,0.078218184,0.32818359375,0.2,0.0003,-0.02374681457877159,0.21471315622329712,-0.5504883553087712,-0.0368296457012184,0.12344962602481246
2,5847040,7,1335,11410,0.087767996,0.33224609375,0.2,0.0003,-0.051826439797878265,0.3367709517478943,-0.5544278436899185,-0.03705196508206427,0.11592533631250262
3,5852160,12,1207,11420,0.089904435,0.3221484375,0.2,0.0003,-0.03478609025478363,0.25423210859298706,-0.5200623844563961,-0.036651067924685775,0.13144378818571567
4,5857280,17,1156,11430,0.06969316,0.30869140625,0.2,0.0003,-0.027159862220287323,0.12199991941452026,-0.5577192993462086,-0.03576898133615032,0.11805770576000213
5,5862400,22,1127,11440,0.08554475,0.33044921875,0.2,0.0003,-0.040320541709661484,0.31709522008895874,-0.5605308687686921,-0.033421530046034605,0.10416422411799431
6,5867520,27,1109,11450,0.08115102,0.3164453125,0.2,0.0003,-0.04951004311442375,0.3458731174468994,-0.5581000456213951,-0.039068308097776026,0.0982397604547441
7,5872640,32,1087,11460,0.08427895,0.3234765625,0.2,0.0003,-0.05338720232248306,0.48590922355651855,-0.5524828214943409,-0.03988812065683305,0.11512986565008759
8,5877760,38,1071,11470,0.08536574,0.30763671875,0.2,0.0003,-0.029912598431110382,0.42782652378082275,-0.5050909481942654,-0.03827168548014015,0.1226410536468029
9,5882880,43,1060,11480,0.0801217,0.321015625,0.2,0.0003,-0.05807976797223091,0.42144203186035156,-0.5744037753343583,-0.03643205386586487,0.10649190941825509
10,5888000,48,1055,11490,0.08185437,0.33314453125,0.2,0.0003,-0.05151471495628357,0.4476636052131653,-0.5497156117856502,-0.039459699066355824,0.12414569173008204
1,5893120,2,2104,11500,0.07686485,0.31044921875,0.2,0.0003,-0.046754226088523865,0.3798335790634155,-0.5713318455219268,-0.04067802369827404,0.15062640432268382
2,5898240,7,1318,11510,0.07177229,0.31791015625,0.2,0.0003,-0.04364994540810585,0.6103653311729431,-0.5925515845417977,-0.03654949422460049,0.1310907094925642
3,5903360,12,1195,11520,0.0825066,0.3160546875,0.2,0.0003,-0.032815419137477875,0.5602911114692688,-0.5470575812458992,-0.041747673274949194,0.14886009108275175
4,5908480,18,1134,11530,0.086347595,0.32689453125,0.2,0.0003,-0.02086694911122322,0.5021101832389832,-0.53281075283885,-0.038958991398103535,0.12433835403993726
5,5913600,23,1098,11540,0.08303728,0.336328125,0.2,0.0003,-0.029303446412086487,0.6326431035995483,-0.5928274071216584,-0.037988794520497325,0.12188271334394812
6,5918720,28,1074,11550,0.08335283,0.3240625,0.2,0.0003,-0.032503921538591385,0.465365469455719,-0.5840690258145332,-0.03544862987473607,0.16062344225123526
7,5923840,33,1056,11560,0.079301715,0.3322265625,0.2,0.0003,-0.01975604146718979,0.4751284718513489,-0.5736849166452884,-0.03739145004190505,0.1560837208107114
8,5928960,39,1040,11570,0.09013198,0.3226171875,0.2,0.0003,-0.04013025388121605,0.4196400046348572,-0.5524690699577331,-0.03362660163431428,0.146854376681149
9,5934080,44,1025,11580,0.08801682,0.31888671875,0.2,0.0003,-0.03323774039745331,0.3028203845024109,-0.5618498533964157,-0.03172202387824655,0.16420142233371735
10,5939200,50,1009,11590,0.09277647,0.34478515625,0.2,0.0003,-0.0320209264755249,0.2865440845489502,-0.6089462998509407,-0.03766145955771208,0.13306276177987456
1,5944320,2,2110,11600,0.08665464,0.34802734375,0.2,0.0003,-0.037495821714401245,0.2535337805747986,-0.6108462193608284,-0.03752540788380429,0.13831362143158912
2,5949440,7,1332,11610,0.09082424,0.350859375,0.2,0.0003,-0.04732479900121689,0.35943031311035156,-0.6017400035262108,-0.037015322130173445,0.10675467984750867
3,5954560,12,1199,11620,0.083075106,0.35759765625,0.2,0.0003,-0.0737343281507492,0.3393594026565552,-0.6404759481549263,-0.039742608878295865,0.09451766522601247
4,5959680,17,1143,11630,0.079549655,0.34759765625,0.2,0.0003,-0.040336526930332184,0.4570523500442505,-0.6381226029992103,-0.03598853945033625,0.11464767560362815
5,5964800,23,1108,11640,0.07796976,0.35794921875,0.2,0.0003,-0.04384520649909973,0.3109824061393738,-0.6403303009271621,-0.03852404396981001,0.15667694443836808
6,5969920,28,1089,11650,0.090347864,0.34650390625,0.2,0.0003,-0.025252342224121094,0.2771521210670471,-0.5905383294820785,-0.03317474830430001,0.16295985950157046
7,5975040,33,1064,11660,0.07908414,0.33638671875,0.2,0.0003,-0.051265813410282135,0.3941211700439453,-0.6262553548812866,-0.03325011674780399,0.14527095165103673
8,5980160,39,1048,11670,0.09249631,0.3326953125,0.2,0.0003,-0.014697112143039703,0.31707608699798584,-0.5985943323373795,-0.03321962470188737,0.15065513042733072
9,5985280,44,1036,11680,0.08221449,0.354375,0.2,0.0003,-0.022353261709213257,0.4226883053779602,-0.6096959018707275,-0.03601762513630092,0.13695947717875243
10,5990400,50,1021,11690,0.09648343,0.34818359375,0.2,0.0003,-0.04653516411781311,0.272635817527771,-0.5887950983643532,-0.04122181123588234,0.15409431977197527
1,5995520,2,1955,11700,0.08706407,0.35435546875,0.2,0.0003,-0.07194439321756363,0.4530419707298279,-0.5875434857606888,-0.03941581944702193,0.11693127784878016
2,6000640,7,1305,11710,0.083045885,0.33685546875,0.2,0.0003,-0.0275488942861557,0.3319092392921448,-0.6025286081433296,-0.03763401367235929,0.1429238783195615
3,6005760,13,1177,11720,0.08212529,0.33798828125,0.2,0.0003,-0.04200111702084541,0.34188276529312134,-0.6229952204227448,-0.040565955215133724,0.12372975876554847
4,6010880,18,1123,11730,0.08785484,0.343203125,0.2,0.0003,-0.04044674336910248,0.4234679341316223,-0.5973753169178962,-0.039332793331705036,0.12965822089463472
5,6016000,23,1086,11740,0.08454214,0.3545703125,0.2,0.0003,-0.02429947257041931,0.4168124198913574,-0.616529011130333,-0.03980717635247857,0.12372059499844909
6,6021120,28,1061,11750,0.085885644,0.3427734375,0.2,0.0003,-0.04173862189054489,0.34061384201049805,-0.5984429973363876,-0.038896912881173196,0.13424805965274572
7,6026240,34,1045,11760,0.09231217,0.346171875,0.2,0.0003,-0.050621338188648224,0.32967084646224976,-0.5786446106433868,-0.040909164501354095,0.12457983000203968
8,6031360,39,1028,11770,0.08506572,0.35,0.2,0.0003,-0.029168903827667236,0.36616015434265137,-0.6348764976859093,-0.038846769687952476,0.1252423999272287
9,6036480,45,1012,11780,0.08242543,0.3743359375,0.2,0.0003,-0.059782154858112335,0.6245335340499878,-0.6400799167156219,-0.04210813419893384,0.08791721110232174
10,6041600,51,996,11790,0.0737285,0.32560546875,0.2,0.0003,-0.039148978888988495,0.43732988834381104,-0.6262671509385109,-0.038197288447991015,0.17129080375656486
1,6046720,2,1929,11800,0.08318182,0.33583984375,0.2,0.0003,-0.025985941290855408,0.38460928201675415,-0.6126766002178192,-0.0350145710259676,0.17980024799704553
2,6051840,8,1253,11810,0.09286017,0.33626953125,0.2,0.0003,-0.030407436192035675,0.41386592388153076,-0.5613811358809471,-0.03791491798590869,0.14644569544121622
3,6056960,13,1120,11820,0.08466778,0.33802734375,0.2,0.0003,-0.057662609964609146,0.35433560609817505,-0.5959265369176865,-0.03216990601969883,0.14100329553708435
4,6062080,19,1059,11830,0.083804265,0.3310546875,0.2,0.0003,-0.04118828475475311,0.42299884557724,-0.5372142581641675,-0.035322532374411825,0.14433197811245918
5,6067200,25,1020,11840,0.08935581,0.33244140625,0.2,0.0003,-0.03246086463332176,0.34783774614334106,-0.5619447872042656,-0.03679220093879849,0.11897039521485567
6,6072320,30,996,11850,0.087901674,0.32869140625,0.2,0.0003,-0.04550077021121979,0.5040861368179321,-0.5543122172355652,-0.03531825392507017,0.12398698829114436
7,6077440,36,976,11860,0.078477785,0.32984375,0.2,0.0003,-0.036559537053108215,0.4689280390739441,-0.5831226670742035,-0.03812284986488521,0.12474408874288201
8,6082560,42,964,11870,0.07944552,0.31509765625,0.2,0.0003,-0.04414090886712074,0.5897560715675354,-0.558889532983303,-0.04180033316835761,0.12235772861167789
9,6087680,48,952,11880,0.08082918,0.3362109375,0.2,0.0003,-0.04107000306248665,0.43746888637542725,-0.5814519894123077,-0.04079971462022513,0.14118185663595795
10,6092800,54,941,11890,0.08898446,0.30126953125,0.2,0.0003,-0.04709532856941223,0.417424738407135,-0.5243477953970432,-0.0355978318490088,0.12623512014746666
1,6097920,2,2116,11900,0.080323055,0.34353515625,0.2,0.0003,-0.047330327332019806,0.5022140741348267,-0.6179099157452583,-0.039671998997218905,0.11714672179892659
2,6103040,7,1319,11910,0.09224578,0.34064453125,0.2,0.0003,-0.048848748207092285,0.3820991516113281,-0.5782309558987617,-0.035657491078600285,0.12655155474320054
3,6108160,12,1184,11920,0.079919234,0.3348828125,0.2,0.0003,-0.062661312520504,0.4539991021156311,-0.5726218809187412,-0.03821665886323899,0.1238868516497314
4,6113280,18,1133,11930,0.099828035,0.31560546875,0.2,0.0003,-0.03183341026306152,0.3744317293167114,-0.5379192177951336,-0.03860898360144347,0.13666397942230105
5,6118400,23,1104,11940,0.07578888,0.31705078125,0.2,0.0003,-0.028102844953536987,0.3418756127357483,-0.562038147598505,-0.03396588797448203,0.13600079040974378
6,6123520,28,1085,11950,0.08132859,0.30767578125,0.2,0.0003,-0.022347938269376755,0.17586469650268555,-0.5386185063421727,-0.037676864347886294,0.11954931719228626
7,6128640,33,1075,11960,0.080559805,0.3282421875,0.2,0.0003,-0.02760406956076622,0.1555309295654297,-0.5540957909822464,-0.03206428435165435,0.1086152064613998
8,6133760,38,1066,11970,0.08878547,0.32552734375,0.2,0.0003,-0.01844862848520279,0.3738064765930176,-0.536106246560812,-0.03646700689336285,0.10567228706553579
9,6138880,43,1058,11980,0.08848809,0.325859375,0.2,0.0003,-0.05462077260017395,0.44516807794570923,-0.537905791848898,-0.039260930358432235,0.10593031957745552
10,6144000,48,1053,11990,0.07448138,0.325703125,0.2,0.0003,-0.04264543205499649,0.4292147159576416,-0.5460150703787804,-0.03699175604619086,0.0996485449001193
1,6149120,2,2142,12000,0.078038715,0.31482421875,0.2,0.0003,-0.03096836805343628,0.36070191860198975,-0.5408637620508671,-0.03386209142860025,0.09035473612137139
2,6154240,7,1315,12010,0.1236345,0.30505859375,0.2,0.0003,-0.0460955947637558,0.25145620107650757,-0.5244585420191288,-0.03437166105955839,0.10057480800896883
3,6159360,13,1176,12020,0.09056197,0.33951171875,0.2,0.0003,-0.046693094074726105,0.45786333084106445,-0.5776099354028702,-0.036492420244030654,0.10226068081334233
4,6164480,18,1129,12030,0.07383483,0.32697265625,0.2,0.0003,-0.05134642496705055,0.5842364430427551,-0.5911172115802765,-0.04021351074334234,0.09626816994510591
