time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,train/ent_coef,train/loss,curriculum/grid_size,train/entropy_loss,curriculum/preferred_eval_mode,curriculum/stage_timesteps,train/n_updates,curriculum/obs_quantity,curriculum/stage,train/approx_kl,train/learning_rate,train/stage_learning_rate,train/policy_gradient_loss,curriculum/max_steps,train/value_loss,train/explained_variance,train/clip_fraction,train/clip_range,eval/mean_reward,eval/std_reward,eval/deterministic,eval/stage,eval/std_ep_length,eval/full_coverage_rate,eval/mean_ep_length,eval/stage_timesteps,eval/promotion_full_coverage_rate,eval/stochastic_full_coverage_rate,eval/mode_gap,eval/deterministic_full_coverage_rate,eval/diagnostic_full_coverage_rate
27,2447360,26.68,7,1326,7.641069412231445,,0.004461449105292559,,-0.06974129408597946,,,2385,,,0.0047265464,0.0001,,-0.002933272384107113,,0.011330992043949663,0.8070812225341797,0.028828125,0.2,,,,,,,,,,,,,
30,2452480,26.22,8,1325,7.652398109436035,,0.007293973118066788,,-0.08723493736237288,,,2390,,,0.0050676093,0.0001,,-0.003051730552688241,,0.02183801774866879,0.8117132186889648,0.033203125,0.2,,,,,,,,,,,,,
34,2457600,26.03,9,1322,7.657858371734619,,0.007867876440286636,,-0.09850758336484432,,,2395,,,0.0036491589,0.0001,,-0.002980308784171939,,0.02163543620146811,0.8360276222229004,0.0330859375,0.2,,,,,,,,,,,,,
38,2462720,25.65,10,1322,7.66014289855957,,0.008561714552342892,,-0.06808214213699103,,,2400,,,0.0036834027,0.0001,,-0.002505033249035478,,0.016559774717316032,0.8275851011276245,0.023125,0.2,,,,,,,,,,,,,
,,,,,,,0.0032093003392219543,,-0.07800366159528493,,,2405,,,0.0033063428,0.0001,,-0.002360438429750502,,0.02411006448790431,0.8211040496826172,0.0251953125,0.2,7.649499850273132,0.12402738416240866,0,1,6.081249871531345,1.0,26.72,2457600,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.174448766708374,2.2849105033210555,1,1,36.59559946223043,0.96,33.39,2457600,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2457600,0.96,1.0,0.040000000000000036,0.96,1.0
2,2467840,25.83,1,1807,7.662972450256348,0.0010000000000000009,,5,,1,2457600,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
7,2472960,26.56,2,1453,7.650545597076416,,0.003361283801496029,,-0.07038896858692169,,,2410,,,0.005554545,0.0001,,-0.003043471593409777,,0.031039307042956352,0.7923852205276489,0.0266796875,0.2,,,,,,,,,,,,,
10,2478080,26.16,3,1411,7.649637222290039,,0.025225402787327766,,-0.07511308811604976,,,2415,,,0.0047913184,0.0001,,-0.0020190250943414867,,0.028724111542105676,0.7866346836090088,0.0295703125,0.2,,,,,,,,,,,,,
14,2483200,26.33,4,1379,7.655074596405029,,0.08066890388727188,,-0.10680205501616001,,,2420,,,0.005871802,0.0001,,-0.0010902438359335065,,0.02887645533308387,0.8139572143554688,0.0322265625,0.2,,,,,,,,,,,,,
18,2488320,26.91,5,1368,7.640176773071289,,-0.002588185016065836,,-0.06749221794307232,,,2425,,,0.0042323647,0.0001,,-0.0020278949523344636,,0.014689024966210128,0.7878899574279785,0.0219921875,0.2,,,,,,,,,,,,,
22,2493440,28.54,6,1357,7.6059889793396,,0.02317984215915203,,-0.10520803488790989,,,2430,,,0.005219644,0.0001,,-0.004235340505838394,,0.035472807344049215,0.819800615310669,0.03109375,0.2,,,,,,,,,,,,,
26,2498560,28.75,7,1350,7.513676166534424,,0.010285256430506706,,-0.09851703628897666,,,2435,,,0.0046704174,0.0001,,-0.004652877172920853,,0.03678504321724176,0.7750592827796936,0.03828125,0.2,,,,,,,,,,,,,
30,2503680,28.7,8,1340,7.529898166656494,,0.013928551226854324,,-0.12954888187348843,,,2440,,,0.003737614,0.0001,,-0.0031002979213371872,,0.04401522699743509,0.8443418741226196,0.0300390625,0.2,,,,,,,,,,,,,
34,2508800,28.0,9,1339,7.621591567993164,,0.015122019685804844,,-0.12893400706350802,,,2445,,,0.004321511,0.0001,,-0.0018073821719735862,,0.04718479605391621,0.8475711345672607,0.0312890625,0.2,,,,,,,,,,,,,
38,2513920,28.05,10,1338,7.611278057098389,,0.020068231970071793,,-0.11434564888477325,,,2450,,,0.003793725,0.0001,,-0.004290758159477263,,0.056579616628587244,0.7804950475692749,0.0359765625,0.2,,,,,,,,,,,,,
,,,,,,,0.02015378326177597,,-0.1454725707322359,,,2455,,,0.0036307364,0.0001,,-0.004201166070997715,,0.052381896693259475,0.8297562599182129,0.0348828125,0.2,7.484022545814514,1.1653505128744537,0,1,24.252224640226306,0.99,30.36,2508800,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6.9925339412689205,2.71708032734262,1,1,41.66009601525182,0.94,35.58,2508800,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2508800,0.94,0.99,0.050000000000000044,0.94,0.99
2,2519040,30.1,1,1759,7.473874568939209,0.0010000000000000009,,5,,1,2508800,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
7,2524160,28.55,2,1427,7.584744930267334,,0.04416810721158981,,-0.19433144554495813,,,2460,,,0.00434799,0.0001,,-0.0016623621108010412,,0.09222869042307139,0.8308901786804199,0.0388671875,0.2,,,,,,,,,,,,,
11,2529280,26.2,3,1362,7.659886360168457,,0.02210170030593872,,-0.18629895508289337,,,2465,,,0.0038300946,0.0001,,-0.004176486972719431,,0.07820446226745843,0.8720114231109619,0.0364453125,0.2,,,,,,,,,,,,,
15,2534400,27.55,4,1329,7.626903533935547,,0.010326063260436058,,-0.11353693515062332,,,2470,,,0.003529271,0.0001,,-0.00773950002156198,,0.05735063314437866,0.5778905153274536,0.039921875,0.2,,,,,,,,,,,,,
19,2539520,27.69,5,1321,7.620619297027588,,0.0072075678035616875,,-0.12354851119220257,,,2475,,,0.0037167794,0.0001,,-0.0024710554536432026,,0.04244768586009741,0.7416315078735352,0.0341015625,0.2,,,,,,,,,,,,,
23,2544640,27.04,6,1314,7.644681930541992,,0.017644161358475685,,-0.1252524833381176,,,2480,,,0.0034842663,0.0001,,-0.0023706495901569726,,0.032806605640798805,0.8014779090881348,0.0359765625,0.2,,,,,,,,,,,,,
27,2549760,27.08,7,1303,7.635613441467285,,0.005750603973865509,,-0.1408646021038294,,,2485,,,0.0053873574,0.0001,,-0.0014340238086879254,,0.03512194588780403,0.8453432321548462,0.03640625,0.2,,,,,,,,,,,,,
31,2554880,30.51,8,1298,7.530631065368652,,0.007160551846027374,,-0.11790276773273944,,,2490,,,0.0040051322,0.0001,,-0.005681922249495983,,0.031484398171305654,0.8555130362510681,0.0289453125,0.2,,,,,,,,,,,,,
35,2560000,27.0,9,1299,7.6423869132995605,,0.01903901994228363,,-0.18018400579690932,,,2495,,,0.0038013798,0.0001,,-0.0009501938102766871,,0.08154096487909555,0.8266735076904297,0.045078125,0.2,,,,,,,,,,,,,
39,2565120,27.85,10,1299,7.6150288581848145,,0.023265033960342407,,-0.11998709790408611,,,2500,,,0.0025771144,0.0001,,-0.0027664966182783246,,0.05942716993391514,0.7272703051567078,0.026484375,0.2,,,,,,,,,,,,,
,,,,,,,0.008522888645529747,,-0.12024546012282372,,,2505,,,0.0054830792,0.0001,,-0.0024062013905495404,,0.05633854888379574,0.7506259679794312,0.0376171875,0.2,7.627499861717224,0.3452614823526433,0,1,11.827933040053955,1.0,27.2,2560000,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6.844511277675629,2.9870594502429126,1,1,45.092575885615574,0.93,37.86,2560000,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2560000,0.93,1.0,0.06999999999999995,0.93,1.0
2,2570240,27.27,1,1829,7.637199878692627,0.0010000000000000009,,5,,1,2560000,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
7,2575360,26.84,2,1457,7.631615161895752,,0.03251942619681358,,-0.1347869785130024,,,2510,,,0.0053503816,0.0001,,-0.003917062170803547,,0.04367911526933312,0.8531591892242432,0.043125,0.2,,,,,,,,,,,,,
11,2580480,28.77,3,1366,7.52473258972168,,0.011435280553996563,,-0.10190457358956337,,,2515,,,0.0035310474,0.0001,,-0.00543332320638001,,0.05112708941102028,0.7980673313140869,0.036171875,0.2,,,,,,,,,,,,,
15,2585600,27.11,4,1342,7.6400628089904785,,0.009497558698058128,,-0.11778627812862397,,,2520,,,0.0050376607,0.0001,,-0.0020340085122734306,,0.04151644164696336,0.7702548503875732,0.03203125,0.2,,,,,,,,,,,,,
19,2590720,28.33,5,1312,7.612119197845459,,0.02551131322979927,,-0.09450973864644766,,,2525,,,0.0034402222,0.0001,,-0.003863681424409151,,0.03999286675825715,0.7438749670982361,0.0332421875,0.2,,,,,,,,,,,,,
23,2595840,30.52,6,1310,7.544159412384033,,0.02835717983543873,,-0.13537127800285817,,,2530,,,0.00321717,0.0001,,-0.0023529956536367537,,0.05949357833713293,0.7851952314376831,0.0357421875,0.2,,,,,,,,,,,,,
27,2600960,26.62,7,1307,7.641035556793213,,0.017423631623387337,,-0.13171782925724984,,,2535,,,0.004780074,0.0001,,-0.005290696672163904,,0.05429998088628054,0.8085199594497681,0.04375,0.2,,,,,,,,,,,,,
31,2606080,29.2,8,1307,7.525181770324707,,0.005652780644595623,,-0.09276705347001553,,,2540,,,0.0023106874,0.0001,,-0.0037243504682555797,,0.028644741661846638,0.707367479801178,0.0280859375,0.2,,,,,,,,,,,,,
35,2611200,26.7,9,1312,7.649716377258301,,0.0034838784486055374,,-0.12676746502518654,,,2545,,,0.0051086517,0.0001,,-0.0035056036291643976,,0.031535406112670895,0.8339205980300903,0.0348828125,0.2,,,,,,,,,,,,,
39,2616320,26.65,10,1304,7.657983303070068,,0.001157345250248909,,-0.10708301797509194,,,2550,,,0.0043622935,0.0001,,-0.0028296775463968514,,0.03590274715796113,0.8006997108459473,0.03125,0.2,,,,,,,,,,,,,
,,,,,,,0.016936128959059715,,-0.09047679003328085,,,2555,,,0.0038578373,0.0001,,-0.0013841050444170834,,0.027495927335694434,0.721766471862793,0.035234375,0.2,7.657897601127624,0.12268233371230994,0,1,6.140846847137616,1.0,26.3,2611200,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.18701687335968,2.1710911117972724,1,1,37.11470193871965,0.96,33.83,2611200,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2611200,0.96,1.0,0.040000000000000036,0.96,1.0
3,2621440,27.67,1,1584,7.556699275970459,0.0010000000000000009,,5,,1,2611200,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
7,2626560,26.49,2,1392,7.642437934875488,,-0.007105158641934395,,-0.12026910670101643,,,2560,,,0.0047178376,0.0001,,0.001948683043010533,,0.027877046009525657,0.8404664993286133,0.0262890625,0.2,,,,,,,,,,,,,
11,2631680,28.85,3,1383,7.521596908569336,,0.020717695355415344,,-0.1082476557046175,,,2565,,,0.0038186666,0.0001,,-0.0035043832985684276,,0.040517213493585585,0.7913904190063477,0.0373828125,0.2,,,,,,,,,,,,,
14,2636800,27.11,4,1384,7.622790336608887,,0.005816820077598095,,-0.12065307423472404,,,2570,,,0.004646931,0.0001,,-0.003918446083553136,,0.03590426636859775,0.784760057926178,0.0315234375,0.2,,,,,,,,,,,,,
18,2641920,26.81,5,1364,7.6405744552612305,,0.004980592057108879,,-0.12045001082122325,,,2575,,,0.0037775629,0.0001,,-0.005117997014895082,,0.044087896309793,0.8179680705070496,0.0408984375,0.2,,,,,,,,,,,,,
22,2647040,29.61,6,1353,7.500210762023926,,0.014045260846614838,,-0.11823860719799996,,,2580,,,0.007203865,0.0001,,-0.003988905907608569,,0.05424687951803207,0.7904984951019287,0.0358203125,0.2,,,,,,,,,,,,,
26,2652160,25.94,7,1347,7.664965629577637,,0.024564683437347412,,-0.13143180064857007,,,2585,,,0.003271206,0.0001,,-0.0016150551848113537,,0.05456558462232351,0.7931588888168335,0.032109375,0.2,,,,,,,,,,,,,
30,2657280,27.47,8,1344,7.629131317138672,,0.01913962885737419,,-0.09239098265767097,,,2590,,,0.0028509977,0.0001,,-0.003024339727126062,,0.03695853877812624,0.7846285104751587,0.0251171875,0.2,,,,,,,,,,,,,
34,2662400,26.81,9,1340,7.636029243469238,,0.00018452946096658707,,-0.0950495832413435,,,2595,,,0.0058363667,0.0001,,-0.003878914345987141,,0.026421778742223977,0.8071872591972351,0.03546875,0.2,,,,,,,,,,,,,
38,2667520,28.38,10,1333,7.542670726776123,,0.005332070402801037,,-0.09474918961524964,,,2600,,,0.0036260816,0.0001,,0.00073690140619874,,0.03205644765868783,0.7544814348220825,0.0292578125,0.2,,,,,,,,,,,,,
,,,,,,,0.00891810841858387,,-0.09089637361466885,,,2605,,,0.004424197,0.0001,,-0.0037476044101640584,,0.028074560575187205,0.8121858835220337,0.032109375,0.2,7.647460083961487,0.14482984548162947,0,1,6.860692384883613,1.0,26.53,2662400,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.354818022251129,1.6873777810631545,1,1,30.441747650225338,0.98,31.6,2662400,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2662400,0.98,1.0,0.020000000000000018,0.98,1.0
3,2672640,31.07,1,1664,7.462857723236084,0.0010000000000000009,,5,,0,2662400,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
7,2677760,28.8,2,1411,7.591818809509277,,0.013080616481602192,,-0.12438962645828724,,,2610,,,0.006672478,0.0001,,-0.004881856739521026,,0.04476315913721919,0.7877801060676575,0.047421875,0.2,,,,,,,,,,,,,
11,2682880,26.52,3,1355,7.637795925140381,,0.020260777324438095,,-0.11330733977258206,,,2615,,,0.004059558,0.0001,,-0.0023164358944632113,,0.0598600560054183,0.82661372423172,0.026171875,0.2,,,,,,,,,,,,,
15,2688000,27.22,4,1343,7.643192768096924,,0.013331295922398567,,-0.0890284127742052,,,2620,,,0.0027644583,0.0001,,-0.004530249782837927,,0.0358691949211061,0.8034232258796692,0.023203125,0.2,,,,,,,,,,,,,
19,2693120,27.27,5,1341,7.635380744934082,,0.01511693000793457,,-0.0909755714982748,,,2625,,,0.0031368516,0.0001,,-0.002497038152068853,,0.03786236029118299,0.758362889289856,0.02546875,0.2,,,,,,,,,,,,,
22,2698240,26.57,6,1340,7.645892143249512,,0.020727399736642838,,-0.09162457559257746,,,2630,,,0.0038083375,0.0001,,-0.0027316029323264956,,0.03289020478725433,0.7872323393821716,0.02640625,0.2,,,,,,,,,,,,,
26,2703360,28.29,7,1358,7.5909600257873535,,0.002343331463634968,,-0.0912643021612025,,,2634,,,0.0113745155,0.0001,,-0.003786846557493085,,0.03856691159307957,0.733328104019165,0.03492304104477612,0.2,,,,,,,,,,,,,
30,2708480,27.0,8,1353,7.638523101806641,,0.003228692337870598,,-0.11384736634790897,,,2639,,,0.005922341,0.0001,,-0.0028797338856384157,,0.0435820852778852,0.8028697967529297,0.03828125,0.2,,,,,,,,,,,,,
34,2713600,27.8,9,1348,7.613978385925293,,0.0059237731620669365,,-0.09074398703873157,,,2644,,,0.0046932385,0.0001,,-0.003670278824865818,,0.03530236149206758,0.7453776597976685,0.0306640625,0.2,,,,,,,,,,,,,
38,2718720,27.38,10,1344,7.632148265838623,,0.038355112075805664,,-0.13282931163907052,,,2649,,,0.004424316,0.0001,,-0.00414866637904197,,0.047708296086639165,0.8085247278213501,0.03015625,0.2,,,,,,,,,,,,,
,,,,,,,0.008693741634488106,,-0.0917493710666895,,,2654,,,0.004802621,0.0001,,-0.003045082641765475,,0.03212871823459864,0.8017720580101013,0.03359375,0.2,7.61061915397644,0.5480998180756931,0,1,17.879426724590473,1.0,27.69,2713600,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.420448741912842,1.6228747448358836,1,1,25.647181131656556,0.98,29.39,2713600,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2713600,0.98,1.0,0.020000000000000018,0.98,1.0
3,2723840,25.71,1,1701,7.663813591003418,0.0010000000000000009,,5,,0,2713600,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
7,2728960,27.2,2,1401,7.632501125335693,,0.008754583075642586,,-0.10443213008344174,,,2659,,,0.003478167,0.0001,,-0.0038802563585340977,,0.03296816131100058,0.8222439289093018,0.0310546875,0.2,,,,,,,,,,,,,
11,2734080,25.83,3,1362,7.658198833465576,,0.0332338809967041,,-0.08901147700846196,,,2664,,,0.0041240645,0.0001,,-0.00370664793998003,,0.034568286035209894,0.7629948854446411,0.0308984375,0.2,,,,,,,,,,,,,
15,2739200,26.66,4,1344,7.644465923309326,,0.01701482944190502,,-0.08107339154928922,,,2669,,,0.008408401,0.0001,,-0.006728384462185204,,0.031670979075133804,0.7801671624183655,0.0312890625,0.2,,,,,,,,,,,,,
18,2744320,27.85,5,1351,7.544210910797119,,0.01748501881957054,,-0.08036451756954194,,,2674,,,0.003643124,0.0001,,-7.583403028547764e-05,,0.026269326293841003,0.7509996891021729,0.0289453125,0.2,,,,,,,,,,,,,
22,2749440,28.21,6,1365,7.590688705444336,,0.008126016706228256,,-0.10415133956819772,,,2679,,,0.0040954086,0.0001,,-0.0034157005976885556,,0.03604182630777359,0.8210710287094116,0.0325390625,0.2,,,,,,,,,,,,,
26,2754560,30.66,7,1365,7.4819207191467285,,0.011816591955721378,,-0.09954956725239754,,,2684,,,0.0038918634,0.0001,,-0.0035428708139806984,,0.047017772197723386,0.7214640378952026,0.0353515625,0.2,,,,,,,,,,,,,
30,2759680,26.0,8,1337,7.662955284118652,,0.008391841314733028,,-0.14711844466626645,,,2689,,,0.004621413,0.0001,,-0.005637136623263359,,0.04749209240078926,0.8396674394607544,0.046484375,0.2,,,,,,,,,,,,,
34,2764800,27.55,9,1329,7.6214494705200195,,-0.001588740386068821,,-0.08098669666796923,,,2694,,,0.004999243,0.0001,,-0.0013939749402925373,,0.01437533906660974,0.8288896083831787,0.0237890625,0.2,,,,,,,,,,,,,
38,2769920,28.52,10,1327,7.603022575378418,,0.03716772794723511,,-0.09535880573093891,,,2699,,,0.0057984376,0.0001,,-0.004112034300342202,,0.030872862506657838,0.8201308250427246,0.0355859375,0.2,,,,,,,,,,,,,
,,,,,,,0.01020035333931446,,-0.12550327733159064,,,2704,,,0.005830484,0.0001,,-0.0035666431253775954,,0.057110488191246984,0.8175768852233887,0.037734375,0.2,7.612227115631104,0.2885391675813271,0,1,10.92673784804962,1.0,27.92,2764800,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6.82167626619339,3.1400659325359466,1,1,44.792243748220514,0.93,37.07,2764800,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2764800,0.93,1.0,0.06999999999999995,0.93,1.0
3,2775040,26.84,1,1559,7.646842002868652,0.0010000000000000009,,5,,1,2764800,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
7,2780160,27.95,2,1351,7.611449718475342,,0.00973781943321228,,-0.11300155475735664,,,2709,,,0.0027823618,0.0001,,-0.003353926474228501,,0.05124954901635647,0.6984164714813232,0.029296875,0.2,,,,,,,,,,,,,
11,2785280,28.16,3,1307,7.592592239379883,,0.010819203220307827,,-0.1028535521030426,,,2714,,,0.0033630643,0.0001,,-0.0057764914212748405,,0.02882742216810584,0.7780357599258423,0.0376171875,0.2,,,,,,,,,,,,,
15,2790400,26.13,4,1293,7.65814208984375,,0.0106664402410388,,-0.13428910732269286,,,2719,,,0.0032851591,0.0001,,-0.00023645409382879733,,0.037707012072205545,0.7786676287651062,0.036875,0.2,,,,,,,,,,,,,
19,2795520,25.96,5,1290,7.666341781616211,,0.00468191085383296,,-0.0839402387663722,,,2724,,,0.0041194567,0.0001,,-0.0028567554987967013,,0.017971137957647442,0.7915388345718384,0.024609375,0.2,,,,,,,,,,,,,
23,2800640,26.73,6,1291,7.6434831619262695,,-0.011639431118965149,,-0.09506480313837529,,,2729,,,0.0034717575,0.0001,,-0.0032457678113132714,,0.023047730308026076,0.7957673072814941,0.030078125,0.2,,,,,,,,,,,,,
27,2805760,29.52,7,1286,7.564045429229736,,0.0074216453358531,,-0.10361422061920166,,,2734,,,0.0037761205,0.0001,,-0.003839024300687015,,0.03449566202238202,0.7879531383514404,0.0290625,0.2,,,,,,,,,,,,,
31,2810880,28.14,8,1284,7.541989803314209,,0.027255671098828316,,-0.12177204765379429,,,2739,,,0.002904702,0.0001,,-0.0017868563951924444,,0.04970507176592946,0.81717848777771,0.026484375,0.2,,,,,,,,,,,,,
35,2816000,26.97,9,1282,7.646120071411133,,0.00290563702583313,,-0.08517928838729859,,,2744,,,0.003993084,0.0001,,-0.001519902884028852,,0.029643066385760905,0.8042827844619751,0.0275390625,0.2,,,,,,,,,,,,,
40,2821120,27.17,10,1279,7.639642715454102,,0.0063082268461585045,,-0.11154570490121841,,,2749,,,0.0040679392,0.0001,,-0.002894519278779626,,0.030937874969094992,0.8339213132858276,0.0313671875,0.2,,,,,,,,,,,,,
,,,,,,,0.0162435844540596,,-0.09714368447661399,,,2754,,,0.004593605,0.0001,,-0.004941054051741957,,0.03436533980071545,0.786637544631958,0.034375,0.2,7.652857794761657,0.13919287407889405,0,1,6.507311272714714,1.0,26.43,2816000,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.19155110836029,2.410266458082751,1,1,34.49851446077063,0.96,31.65,2816000,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2816000,0.96,1.0,0.040000000000000036,0.96,1.0
2,2826240,28.41,1,1740,7.590801239013672,0.0010000000000000009,,5,,1,2816000,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
7,2831360,28.46,2,1462,7.529989719390869,,0.014773051254451275,,-0.11275268398225308,,,2759,,,0.0037054992,0.0001,,-0.0059486458543688055,,0.048832583501935006,0.8056790828704834,0.0344921875,0.2,,,,,,,,,,,,,
10,2836480,27.45,3,1408,7.643437385559082,,0.030795829370617867,,-0.10814841590821743,,,2764,,,0.0032192296,0.0001,,-0.0021652101958170534,,0.04639899607747793,0.7798589468002319,0.0283203125,0.2,,,,,,,,,,,,,
14,2841600,28.98,4,1375,7.578739166259766,,0.02509986236691475,,-0.1188245365768671,,,2769,,,0.0035619289,0.0001,,-0.0051617842959240075,,0.04755771346390247,0.7714250087738037,0.043125,0.2,,,,,,,,,,,,,
18,2846720,27.08,5,1355,7.635385513305664,,0.015385075472295284,,-0.10849317580461502,,,2774,,,0.0024125364,0.0001,,-0.0028512175101786854,,0.04224876452237367,0.8195583820343018,0.025859375,0.2,,,,,,,,,,,,,
22,2851840,30.93,6,1343,7.4685516357421875,,0.00614573247730732,,-0.09371878933161497,,,2779,,,0.003844297,0.0001,,-0.004623490604571998,,0.03206403378397226,0.7106808423995972,0.027265625,0.2,,,,,,,,,,,,,
26,2856960,28.41,7,1336,7.530665874481201,,0.011464654467999935,,-0.14987449824810029,,,2784,,,0.0066725328,0.0001,,-0.0027453052345663307,,0.05563861925154925,0.795856773853302,0.041484375,0.2,,,,,,,,,,,,,
30,2862080,26.46,8,1329,7.653670787811279,,0.02691141702234745,,-0.14054717928171157,,,2789,,,0.0030789734,0.0001,,-0.0018842726340517401,,0.05082221820950508,0.798708438873291,0.02625,0.2,,,,,,,,,,,,,
34,2867200,29.14,9,1323,7.567921161651611,,0.026449404656887054,,-0.10966508522629738,,,2794,,,0.0042412807,0.0001,,-0.0031623155158013107,,0.045863768085837364,0.6396984457969666,0.0311328125,0.2,,,,,,,,,,,,,
38,2872320,26.4,10,1315,7.655455112457275,,0.024717099964618683,,-0.13757745400071145,,,2799,,,0.0050980453,0.0001,,-0.003201174628920853,,0.04469687467440963,0.7929503917694092,0.0386328125,0.2,,,,,,,,,,,,,
,,,,,,,-0.0008958037942647934,,-0.11526760816574097,,,2804,,,0.0028750817,0.0001,,-0.003069812087342143,,0.03353911438956857,0.8732524514198303,0.0280859375,0.2,7.647988481521606,0.11356963383692442,0,1,6.056434594709994,1.0,26.86,2867200,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.293948752880096,1.9940055433223647,1,1,30.776112490046565,0.97,31.47,2867200,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2867200,0.97,1.0,0.030000000000000027,0.97,1.0
2,2877440,30.19,1,1766,7.540449619293213,0.0010000000000000009,,5,,1,2867200,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
7,2882560,28.23,2,1405,7.6102447509765625,,0.024745555594563484,,-0.17288127407431603,,,2809,,,0.0059211995,0.0001,,-0.006446371590718627,,0.07396662313491106,0.8507464528083801,0.0477734375,0.2,,,,,,,,,,,,,
11,2887680,26.93,3,1373,7.6374616622924805,,0.019404195249080658,,-0.1284123392403126,,,2814,,,0.0061008683,0.0001,,-0.004535639858804643,,0.059805492497980596,0.7645559310913086,0.0362109375,0.2,,,,,,,,,,,,,
15,2892800,26.09,4,1356,7.665165424346924,,0.007242348976433277,,-0.09863470532000065,,,2819,,,0.0038273302,0.0001,,-0.0026890477677807213,,0.03512477990239859,0.7189894318580627,0.0269921875,0.2,,,,,,,,,,,,,
18,2897920,28.07,5,1355,7.5467000007629395,,-0.0006196713075041771,,-0.07843546025454998,,,2824,,,0.0049460717,0.0001,,-0.004898243313655257,,0.015155957695096731,0.7379453182220459,0.0303515625,0.2,,,,,,,,,,,,,
22,2903040,25.46,6,1351,7.668557167053223,,-0.007587596774101257,,-0.11062567397952079,,,2829,,,0.005841607,0.0001,,-0.004083841945976019,,0.027371047362685204,0.8216375112533569,0.042578125,0.2,,,,,,,,,,,,,
26,2908160,26.44,7,1345,7.638659477233887,,0.006499536335468292,,-0.10108817562460899,,,2834,,,0.005612102,0.0001,,-0.0042398282838985325,,0.030384707152843474,0.8017827868461609,0.0341796875,0.2,,,,,,,,,,,,,
30,2913280,26.67,8,1337,7.648903846740723,,0.012735127471387386,,-0.13621355816721917,,,2839,,,0.0040057763,0.0001,,-0.0021110298018902542,,0.04786662470549345,0.8036091327667236,0.0342578125,0.2,,,,,,,,,,,,,
34,2918400,27.52,9,1326,7.623364448547363,,0.010214605368673801,,-0.13531219884753226,,,2844,,,0.0030040506,0.0001,,-0.0026983857015147805,,0.036829712148755786,0.8482085466384888,0.0356640625,0.2,,,,,,,,,,,,,
38,2923520,27.11,10,1323,7.640289306640625,,0.016468163579702377,,-0.11465430416166783,,,2849,,,0.0043234196,0.0001,,-0.004867381122894585,,0.04447447514161468,0.7778511047363281,0.0347265625,0.2,,,,,,,,,,,,,
,,,,,,,0.006392431445419788,,-0.11400819785892963,,,2854,,,0.00328172,0.0001,,-0.004347703652456403,,0.03501057406887412,0.7656664252281189,0.03,0.2,7.63675552368164,0.24967196358847665,0,1,9.890293221133536,1.0,26.89,2918400,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6.884670321941376,2.910276615601353,1,1,44.763489586939045,0.93,37.1,2918400,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2918400,0.93,1.0,0.06999999999999995,0.93,1.0
3,2928640,28.28,1,1486,7.599477767944336,0.0010000000000000009,,5,,1,2918400,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
7,2933760,25.54,2,1301,7.673376083374023,,0.011815059930086136,,-0.13478627763688564,,,2859,,,0.003836422,0.0001,,-0.0018935543484985828,,0.04255416302010417,0.8008715510368347,0.0294921875,0.2,,,,,,,,,,,,,
11,2938880,26.43,3,1308,7.6403584480285645,,0.004462215583771467,,-0.06398999713361263,,,2864,,,0.0042076935,0.0001,,-0.004606809755787253,,0.013646751753985881,0.761172890663147,0.02625,0.2,,,,,,,,,,,,,
